"Assign a Customer Group","Chỉ định một nhóm khách hàng"
"Average Sale","Bán trung bình"
"Back","Trở lại"
"Back - link to the previously viewed page","Trở lại - Kết nối đến trang được hiển thị trước đó"
"Back to Login","Trở lại để đăng nhập"
"Bad request.","Bad request."
"Based on the VAT ID, the customer would belong to the Customer Group %s.","Dựa trên ID thuế VAT, khách hàng sẽ thuộc về nhóm khách hàng %s."
"Bill to Name","Bill to Name"
"Bought From","Bought From"
"By creating an account with our store, you will be able to move through the checkout process faster, store multiple shipping addresses, view and track your orders in your account and more.","Bằng cách tạo tài khỏan với store của chúng tôi, bạn có thể sẽ đi qua các quy trình thanh tóan nhanh hơn, lưu nhiều địa chỉ vận chuyển,xem và theo dõi các đơn đặt hàng của bạn trong tài khỏan của bạn và nhiều hơn nữa ."
"CSV","CSV"
"Cancel","Hủy"
"Cannot save a new password.","Không thể lưu lại một password mới."
"Cannot save address.","Không thể lưu lại địa chỉ."
"Cannot save the customer.","Không thể lưu lại khách hàng."
"Cannot share customer accounts globally because some customer accounts with the same emails exist on multiple websites and cannot be merged.","Không thể chia sẽ tài khỏan khách hàng một cách tòan cục được vì một số tài khỏan của khách hàng với email cùng tồn tại trên nhiều trang web và không thể được sát nhập"
"Change Account Password","Thay đổi tài khỏan mật khẩu"
"Change Billing Address","Change Billing Address"
"Change Password","Thay đổi mật khẩu"
"Change Shipping Address","Thay đổi địa chỉ vận chuyển"
"City","Thành phố"
"Company","Công ty"
"Config","Cấu hình"
"Configure","Cầu hình"
"Confirm New Password","Xác nhận mật khẩu mới"
"Confirm Password","Xác nhận mật khẩu"
"Confirmation Link Email","Xác nhận liên kết email"
"Confirmed","Được xác nhận"
"Contact Information","Thông tin liên hệ"
"Continue Shopping","Tiếp tục mua hàng"
"Country","Quốc gia"
"Create","Tạo ra"
"Create New Account Options","Tùy chọn tạo tài khỏan mới"
"Create New Customer Account","Tạo tài khỏan khách hàng mới"
"Create Order","Tạo hóa đơn"
"Create an Account","Tạo một tài khoản"
"Create customer","Tạo khách hàng"
"Create customer address","Tạo địa chỉ khách hàng"
"Current Password","Mật khẩu hiện tại"
"Customer","Khách hàng"
"Customer API","Customer API"
"Customer Account Edit Form","Form chỉnh sửa tài khỏan khách hàng"
"Customer Account Login Form","Form đăng nhập tài khỏan khách hàng"
"Customer Account Logout Success","Tài khỏan khách hàng đăng xuất thành công"
"Customer Account Registration Form","Form đăng ký tài khỏan khách hàng"
"Customer Addresses","Địa chỉ khách hàng"
"Customer Configuration","Customer Configuration"
"Customer Forgot Password Form","Form quên mật khẩu khách hàng"
"Customer Group","Nhóm khách hàng"
"Customer Groups","Nhóm khách hàng"
"Customer Information","Thông tin khách hàng"
"Customer Login","Khách hàng đăng nhập"
"Customer My Account (All Pages)","Customer My Account (All Pages)"
"Customer My Account Address Book","Customer My Account Address Book"
"Customer My Account Address Edit Form","Customer My Account Address Edit Form"
"Customer My Account Dashboard","Customer My Account Dashboard"
"Customer Since","Customer Since"
"Customer View","Customer View"
"Customer collection expected.","Customer collection expected."
"Customer email is required","Email của khách hàng được yêu cầu"
"Customer website ID must be specified when using the website scope","Trang web của khách hàng ID phải được xác định khi sử dụng phạm vi trang web"
"Customer will stay on the current page if ""No"" is selected.","Khách hàng sẽ ở lại trên trang hiện tại nếu "không" được chọn"
"Customers","Khách hàng"
"Customers Only","Chỉ có khách hàng"
"Customers Section","Mục khách hàng"
"DD","DD"
"Date","Ngày tháng"
"Date Added","Ngày tháng được thêm vào"
"Date of Birth","Ngày tháng sinh"
"Day","Day"
"Days in Wishlist","Days in Wishlist"
"Default Addresses","Địa chỉ mặc định"
"Default Billing Address","Địa chỉ thanh tóan mặc định"
"Default Email Domain","Default Email Domain"
"Default Group","Nhóm mặc định"
"Default Shipping Address","Địa chỉ vận chuyển mặc định"
"Default Value for Disable Automatic Group Changes Based on VAT ID","Giá trị mặc định để vô hiệu hóa nhóm thay đổi tự động dựa trên ID VAT"
"Default Welcome Email","Email chào mừng mặc định"
"Delete","Xóa"
"Delete Address","Xóa địa chỉ"
"Delete Customer","Xóa khách hàng"
"Delete Customer Group","Xóa nhóm khách hàng"
"Delete customer","Xóa khách hàng"
"Delete customer address","Xóa địa chỉ khách hàng"
"Deleted Stores","Deleted Stores"
"Details","Chi tiết"
"Disabled","Bị vô hiệu"
"Edit","Sửa"
"Edit Account Info","Sửa thông tin tài khỏan"
"Edit Account Information","Sửa thông tin tài khỏan"
"Edit Address","Sửa địa chỉ"
"Edit Address Entry","Edit Address Entry"
"Edit Customer Group ""%s""","Sửa nhóm khách hàng ""%s"""
"Edit Customer Groups","Sửa nhóm khách hàng"
"Edit Customer's Address","Sửa địa chỉ khách hàng"
"Edit Group","Sửa nhóm"
"Edit Newsletters","Sửa Newsletters"
"Email","Email"
"Email Address","Địa chỉ Email"
"Email Sender","Người gửi email"
"Email:","Email:"
"Enable Automatic Assignment to Customer Group","Enable Automatic Assignment to Customer Group"
"Entity collection is expected.","Entity collection is expected."
"Excel XML","Excel XML"
"Failed to confirm customer account.","Thất bại trong việc xác nhận tài khỏan khách hàng."
"Fax","Fax"
"First Name","Tên"
"Forgot Email Template","Forgot Email Template"
"Forgot Password","Quên mật khẩu"
"Forgot Your Password","Quên mật khẩu của bạn"
"Forgot Your Password?","Bạn có quên mật khẩu không?"
"Forgot and Remind Email Sender","Quên và nhắc nhỡ người gửi email"
"Form Fields Before","Form Fields Before"
"From your My Account Dashboard you have the ability to view a snapshot of your recent account activity and update your account information. Select a link below to view or edit information.","From your My Account Dashboard you have the ability to view a snapshot of your recent account activity and update your account information. Select a link below to view or edit information."
"Gender","Giới tính"
"Gender is required.","Giới tinh được yêu cầu."
"General Subscription","Đăng ký chung"
"Generate Human-Friendly Customer ID","Generate Human-Friendly Customer ID"
"Global","Global"
"Grand Total","Grand Total"
"Group","Nhóm"
"Group Information","Thông tin nhóm"
"Group Name","Tên nhóm"
"Group for Invalid VAT ID","Nhóm có ID VAT không hợp lệ"
"Group for Valid VAT ID - Domestic","Nhóm có ID VAT hợp lệ - trong nước"
"Group for Valid VAT ID - Intra-Union","Group for Valid VAT ID - Intra-Union"
"Guest","Khách"
"HTML","HTML"
"Hello, %s!","Xin chào, %s!"
"ID","ID"
"IP Address","Địac chỉ IP"
"If there is an account associated with %s you will receive an email with a link to reset your password.","Nếu có một tài khoản liên quan đến %s, bạn sẽ nhận được một email với một liên kết để thiết lập lại mật khẩu của bạn."
"If you are a registered VAT customer, please click <a href=""%s"">here</a> to enter you billing address for proper VAT calculation","Nếu bạn là một khách hàng đã đăng ký thuế VAT, Vui lòng bấm vào <a href=""%s"">đây</a> để nhập địa chỉ thanh tóan cho bạn tính thuế VAT phù hợp"
"If you are a registered VAT customer, please click <a href=""%s"">here</a> to enter you shipping address for proper VAT calculation","Nếu bạn là một khách hàng đã đăng ký thuế VAT, Vui lòng bấm vào <a href=""%s"">đây</a> để nhập địa chỉ thanh tóan cho bạn tính thuế VAT phù hợp"
"If you believe this is an error, please contact us at %s","Nếu bạn tin đây là một lỗi, xin vui lòng liên hệ với chúng tôi tại %s"
"If you have an account with us, please log in.","Nếu bạn có một tài của chúng tôi, xin vui lòng đăng nhập"
"Invalid attribute option specified for attribute %s (%s), skipping the record.","Tùy chọn thuộc tính không hợp lệ được xác định cho thuộc tính %s (%s), bỏ qua các mẫu tin."
"Invalid attribute set specified, skipping the record.","Tập thuộc tính không hợp lệ được xác định, bỏ qua các mẫu tin."
"Invalid billing address for (%s)","Địa chỉ thanh tóan sai (%s)"
"Invalid current password","Mật khẩu hiện tại không hợp lệ"
"Invalid customer data","Dữ liệu khách hàng không hợp lệ"
"Invalid email address ""%s"".","Địa chỉ email không hợp lệ ""%s""."
"Invalid email address.","Địa chỉ email không hợp lệ."
"Invalid login or password.","Tài khỏan hoặc mật khẩu không hợp lệ."
"Invalid password reset token.","Invalid password reset token."
"Invalid shipping address for (%s)","Địa chỉ vận chuyển không hợp lệ (%s)"
"Invalid store specified, skipping the record.","Store không hợp lệ được xác định, Bỏ qua mẫu tin."
"Invalid website, skipping the record, line: %s","Website không hợp lệ, bỏ qua mẫu tin, dòng: %s"
"Last Activity","Last Activity"
"Last Date Subscribed","Ngày cuối cùng được đăng ký"
"Last Date Unsubscribed","Ngày cuối cùng không được đăng ký"
"Last Name","Họ"
"Last URL","Last URL"
"Leave empty for default (15 minutes).","Bỏ trống để mặc định (15 phút)."
"Leave empty for default (2). Valid range: 1-4","Bỏ trống để mặc định (2). hợp lệ trong khỏang: 1-4"
"Lifetime Sales","Lifetime Sales"
"Log In","Đăng nhập"
"Log Out","Đăng xuất"
"Login","Đăng nhập"
"Login Information","Thông tin đăng nhập"
"Login Options","Tùy chọn đăng nhập"
"Login and password are required.","Tài khỏan và mật khẩu được yêu cầu."
"Login or Create an Account","Đăng nhập hoặc tạo tài khỏan"
"MM","MM"
"Manage Addresses","Quản lý địa chỉ"
"Manage Customers","Quản lý khách hàng"
"Maximum length must be less then %s symbols","Độ dài tối đa phải ít hơn biểu tượng %s"
"Missing email, skipping the record, line: %s","Thiếu email, giữ mẫu tin , dòng: %s"
"Missing email, skipping the record.","Thiếu email, giữ mẫu tin."
"Missing first name, skipping the record, line: %s","Thiếu tên, giữ mẫu tin, dòng: %s"
"Missing firstname, skipping the record.","Thiếu tên, dòng."
"Missing last name, skipping the record, line: %s","Thiếu họ, giữ mẫu tin, dòng: %s"
"Missing lastname, skipping the record.","Thiếu họ, giữ mẫu tin."
"Missing website, skipping the record, line: %s","Thiếu website, giữ mẫu tin, dòng: %s"
"Month","Tháng"
"My Account","Tài khỏang của tối"
"My Account Wrapper","My Account Wrapper"
"My Dashboard","My Dashboard"
"My Orders","My Orders"
"Name","Tên"
"Name and Address Options","Tùy chọn tên và địa chỉ"
"Never","Never"
"New Address","Địa chỉ mới"
"New Address Entry","New Address Entry"
"New Customer","Khách hàng mới"
"New Customer Address","Địa chỉ khách hàng mới"
"New Customer Group","Nhóm khách hàng mới"
"New Customer Groups","Nhiều nhóm khách hàng mới"
"New Customers","Nhiều khách hàng mới"
"New Group","Nhóm mới"
"New Password","Mật khẩu mới"
"New account","Tài khỏan mới"
"New account confirmation key","New account confirmation key"
"New account confirmed","Đã xác nhận tài khỏan mới"
"New password field cannot be empty.","Trường mật khẩu mới không thể để trống."
"Newsletter","Newsletter"
"Newsletter Finish","Hòan thành Newsletter"
"Newsletter Information","Thông tin Newsletter"
"Newsletter Received","Đã nhận Newsletter"
"Newsletter Start","Newsletter Start"
"Newsletter Subscription","Đăng ký Newsletter"
"Newsletters","Newsletters"
"No Items Found","Không tìm thấy item"
"No Newsletter Found","Không tìm thấy Newsletter"
"No customer collections found","No customer collections found"
"No item specified.","Không xác định được item."
"Not Sent","Not Sent"
"Not confirmed, can login","Chưa được xác nhận, có thể đăng nhập"
"Not confirmed, cannot login","Chưa được xác nhận, không thể đăng nhập"
"Number of Lines in a Street Address ","Số dòng trong một địa chỉ đường "
"Offline","Offline"
"Online","Online"
"Online Customers","Online Customers"
"Online Customers Options","Online Customers Options"
"Online Minutes Interval","Online Minutes Interval"
"Order #","Hóa đơn #"
"Order Total","Tổng hóa đơn"
"Orders","Orders"
"PDF","PDF"
"Password","Mật khẩu"
"Password Management","Quản lý mật khẩu"
"Password Options","Tùy chọn mật khẩu"
"Password forgotten","Quên mật khẩu"
"Password:","Mật khẩu:"
"Paused","Dừng lại"
"Pending","Chờ"
"Per Website","Mỗi Website"
"Personal Information","Thông tin cá nhân"
"Please enter a number 1 or greater in this field.","Xin vui lòng nhập số 1 hoặc số lớn hơn trong trường này."
"Please enter a valid date between %s and %s at %s.","Xin vui lòng nhập một ngày hợp lệ giữ %s và %s tại %s."
"Please enter a valid date equal to or greater than %s at %s.","Xin vui lòng nhập một ngày hợp lệ bằng hoặc lớn hơn %s tại %s."
"Please enter a valid date less than or equal to %s at %s.","Xin vui lòng nhập một ngày hợp lệ nhỏ hơn hoặc bằng %s tại %s."
"Please enter the city.","Xin vui lòng nhập thành phố."
"Please enter the country.","Xin vui lòng nhập quốc gia."
"Please enter the first name.","Xin vui lòng nhập tên."
"Please enter the last name.","Xin vui lòng nhập họ."
"Please enter the state/province.","Xin vui lòng nhập Bang/tỉnh."
"Please enter the street.","Xin vui lòng nhập đường."
"Please enter the telephone number.","Xin vui lòng nhập số điện thọai."
"Please enter the zip/postal code.","Xin vui lòng nhập mã vùng/bưu chính."
"Please enter your email address below. You will receive a link to reset your password.","Xin vui lòng nhập địa chỉ email của bạn dưới đây. Bạn sẽ nhận được một liên kết để thiết lập lại mật khẩu của bạn"
"Please enter your email below and we\'ll send you confirmation link for it.","Xin vui lòng nhập email của bạn dưới đây và chúng tôi sẽ gởi cho bạn liên kết xác nhận."
"Please enter your email.","Xin vui lòng nhập địa chỉ email."
"Please make sure your passwords match.","Hãy chắc chắn rằng mật khẩu của bạn phù hợp."
"Please select","Xin vui lòng chọn"
"Please select a website which contains store view","Please select a website which contains store view"
"Please select region, state or province","Xin vui lòng chọ vùng, bang hoặc tỉnh"
"Please, check your email for confirmation key.","."
"Prefix Dropdown Options","Prefix Dropdown Options"
"Price","Giá"
"Product","Sản phẩm"
"Product ID","Product ID"
"Product Name","Tên sản phẩm"
"Product Reviews","Xem lại sản phẩm"
"Product Tags","Product Tags"
"Purchase On","Purchase On"
"Purchased At","Purchased At"
"Qty","Qty"
"Recent Orders","Recent Orders"
"Records for %s store found.","Records for %s store found."
"Recovery Link Expiration Period (days)","Phục hồi lại liên kết hết hạn (ngày)"
"Redirect Customer to Account Dashboard after Logging in","Chuyển hướng khách hàng tới tài khỏan Dashboard sau khi đăng nhập"
"Refunded","Hòan lại"
"Registered Customers","Khách hàng đã đăng ký"
"Remind Email Template","Remind Email Template"
"Remind Password","Nhắc lại mật khẩu"
"Remove","Gỡ bỏ"
"Require Emails Confirmation","Yêu cầu xác nhận email"
"Reset a Password","Phục hồi password"
"Retrieve address data","Lấy dữ liệu địa chỉ"
"Retrieve address info","Lấy thông tin địa chỉ"
"Retrieve customer addresses","Lấy địa chỉ khách hàng"
"Retrieve customer data","Lấy dữ liệu khách hàng"
"Retrieve customer groups","Lấy nhóm khách hàng"
"Retrieve customer info","Lấy thông tin khách hàng"
"Retrieve customers","Lấy khách hàng"
"Retrieve your confirmation link here","Lấy liên kết xác nhận của bạn ở đây"
"Retrieve your password here","Lấy mật khẩu ở đây"
"SKU","SKU"
"Sales Statistics","Thống kê mua bán"
"Save","Lưu"
"Save Address","Lưu địa chỉ"
"Save Customer","Lưu khách hàng"
"Save Customer Group","Lưu nhóm khách hàng"
"Save Password","Lưu mật khẩu"
"Save and Continue Edit","Lưu và tiếp tục sửa"
"Saved %d record(s)","Saved %d record(s)"
"Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field.","Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field."
"Send From","Gởi từ"
"Send Welcome Email","Gởi email chào mừng"
"Send Welcome Email after Confirmation","Gởi email chào mừng sau khi xác nhận"
"Send auto-generated password","Gởi tự động tạo mật khẩu"
"Send confirmation link","Gởi liên kết xác nhận"
"Sending","Gởi"
"Sent","Gởi"
"Session Start Time","Session Start Time"
"Set as Default Billing Address","Gán địa chỉ thanh tóan mặc định"
"Set as Default Shipping Address","Gán địa chỉ vận chuyển mặc định"
"Share Customer Accounts","Chi sẽ tài khỏan khách hàng"
"Shipped to First Name","Shipped to First Name"
"Shipped to Last Name","Shipped to Last Name"
"Shipped to Name","Shipped to Name"
"Shopping Cart","Giỏ hàng"
"Shopping Cart - %d item(s)","Shopping Cart - %d item(s)"
"Shopping Cart of %1$s - %2$d item(s)","Shopping Cart of %1$s - %2$d item(s)"
"Show Date of Birth","Hiển thị ngày sinh"
"Show Gender","Hiển thị giới tính"
"Show Middle Name (initial)","Hiển thị tên lót (ban đầu)"
"Show Prefix","Hiển thị tiền tố"
"Show Suffix","Hiển thị hậu tố"
"Show Tax/VAT Number","Hiển thị số Tax/VAT "
"Show VAT Number on Frontend","Hiển thị số VAT ở frontend"
"Sign Up for Newsletter","Đăng ký Newsletter"
"Skipping import row, required field ""%s"" is not defined.","Bỏ qua dòng nhập, trường được yêu cầu ""%s"" không được định nghĩa."
"Skipping import row, website ""%s"" field does not exist.","Skipping import row, website ""%s"" field does not exist."
"State/Province","Bang/Tỉnh"
"Status","Trạng thái"
"Store","Store"
"Store View","Store View"
"Street Address","Street Address"
"Street Address %s","Street Address %s"
"Subject","Subject"
"Submit","Gởi"
"Subscribe to Newsletter","Đăng ký Newsletter"
"Subscribed to Newsletter?","Đã đăng ký Newsletter?"
"Suffix Dropdown Options","Suffix Dropdown Options"
"Tag Name","Tag Name"
"Tax Calculation Based On","Tax Calculation Based On"
"Tax Class","Tax Class"
"Tax/VAT number","Tax/VAT number"
"Telephone","Telephone"
"Text","Text"
"Text One Line","Text One Line"
"Thank you for registering with %s.","Cảm ơn bạn đã đăng ký với %s."
"The Date of Birth is required.","Ngày tháng năm sinh được yêu cầu."
"The TAX/VAT number is required.","Số TAX/VAT được yêu cầu."
"The VAT ID entered (%s) is not a valid VAT ID.","ID VAT (%s) đã nhập không phải là một ID VAT hợp lệ"
"The VAT ID entered (%s) is not a valid VAT ID. The customer would belong to Customer Group %s.","ID VAT (%s) đã nhập không phải là một ID VAT hợp lệ.Khách hàng thuộc về nhóm khách hàng %s."
"The VAT ID is valid. The current Customer Group will be used.","ID VAT hợp lệ. Nhóm khách hàng hiện tại sẽ được sử dụng."
"The account information has been saved.","Thông tin tài khỏan đã được lưu."
"The address does not belong to this customer.","Địa chỉ không thuộc về khách hàng này."
"The address has been deleted.","Địa chỉ đã bị xóa."
"The address has been saved.","Địa chỉ đã được lưu"
"The customer ID and email did not match, skipping the record, line: %s","ID và email của khách hàng không phù hợp, bỏ qua mẫu tin, dòng %s"
"The customer does not have default billing address.","Khách hàng không có địa chỉ thanh tóan mặc định."
"The customer email (%s) already exists, skipping the record, line: %s","Email (%s) đã tồn tại, bỏ qua mẫu tin, dòng: %s"
"The customer group has been deleted.","Nhóm khách hàng đã được xóa."
"The customer group has been saved.","Nhóm khách hàng đã được lưu."
"The customer is currently assigned to Customer Group %s.","Khách hàng hiện tại được giao cho nhóm khách hàng %s."
"The first name cannot be empty.","Tên không được để trống."
"The group ""%s"" cannot be deleted","Nhóm ""%s"" không thể bị xóa"
"The last name cannot be empty.","Họ không thể để trống."
"The minimum password length is %s","Chiều dài tối thiểu của mật khẩu là %s"
"The password cannot be empty.","Mật khẩu không thể để trống."
"The password must have at least 6 characters. Leading or trailing spaces will be ignored.","The password must have at least 6 characters. Leading or trailing spaces will be ignored."
"The suffix that goes after name (Jr., Sr., etc.)","Tiền tố mà đi sau tên (Jr., Sr., etc.)"
"The title that goes before name (Mr., Mrs., etc.)","Tiêu đề đi trước tên (Mr., Mrs., etc.)"
"There are no items in customer's wishlist at the moment","Không có item nào trong wishlist của khách hàng ở thời điểm hiện tại"
"There are no items in customer\'s shopping cart at the moment","Không có item nào trong giỏ hàng của khách hàng ở thời điểm hiện tại"
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%s"">click here</a> to get your password and access your account.","Đã có một tài khỏan với địa chỉ email này. Nếu bạn chắc chắn rằng nó là địa chỉ email của bạn, <a href=""%s"">chọn ở đây</a> để có được mật khẩu và quyền truy cập tài khỏan."
"There was an error validating the VAT ID.","There was an error validating the VAT ID."
"There was an error validating the VAT ID. The customer would belong to Customer Group %s.","There was an error validating the VAT ID. The customer would belong to Customer Group %s."
"This account is not confirmed.","Tài khỏan này không được xác nhận."
"This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email.","Tài khỏan này không được xác nhận. <a href=""%s"">chọn ở đây</a> để gởi lại email xác nhận."
"This customer email already exists","Khách hàng này đã tồn tại"
"This customer has no saved addresses.","Khách hàng này không lưu địa chỉ."
"This email does not require confirmation.","Email này không yêu cầu xác nhận."
"This email will be sent instead of default welcome email, after account confirmation.","Email này sẽ được gởi thay vì email chào mừng mặc định, sau khi xác nhận tài khỏan."
"This is My Default %s Address","Đây là địa chỉ mặc định %s "
"To Cart","Tới giỏ hàng"
"To show VAT number on frontend, set Show VAT Number on Frontend option to Yes.","Để hiển thị số VAT ở frontend, Gán số VAT ở tùy chòn frontend là yes."
"Total","Tổng cộng"
"Type","Lọai"
"Unknown","Không xác định"
"Unsubscribe from Newsletter","Không đăng ký từ Newsletter"
"Update","Cập nhật"
"Update customer address data","Update customer address data"
"Update customer data","Cập nhật dữ liệu khách hàng"
"Use as My Default %s Address","Dùng địa chỉ %s mặc định"
"Use as My Default Billing Address","Dùng như là địa chỉ thanh tóan mặc định"
"Use as My Default Shipping Address","Dùng như là địa chỉ thanh tóan mặc định"
"Use as my default billing address","Dùng như là địa chỉ thanh tóan mặc định"
"Use as my default shipping address","Dùng như là địa chỉ thanh tóan mặc định"
"VAT Number","Số VAT"
"VAT Request Date","Ngày yêu cầu VAT "
"VAT Request Identifier","VAT Request Identifier"
"Validate VAT Number","Validate VAT Number"
"Validate on Each Transaction","Validate on Each Transaction"
"Validation Error Group","Validation Error Group"
"View","View"
"View Order","View Order"
"Visitor","Visitor"
"Visitors Only","Visitors Only"
"Website","Website"
"Welcome Email","Welcome Email"
"Wishlist","Wishlist"
"Wishlist - %d item(s)","Wishlist - %d item(s)"
"Would you like to change the Customer Group for this order?","Bạn có muốn thay đổi nhóm khách hàng cho hóa đơn này?"
"Wrong confirmation key.","Wrong confirmation key."
"Wrong customer account specified.","Tài khỏan của khách hàng được xác định sai."
"Wrong email.","Sai email."
"Wrong transactional account email type","Sai giao dịch lọai tài khỏang email"
"YYYY","YYYY"
"Year","Năm"
"You are currently not subscribed to any newsletter."," Bạn hiện đang không đăng ký bất kỳ newsletter nào."
"You are currently not subscribed to our newsletter.","Bạn hiện đang không đăng ký newsletter của chúng tôi."
"You are currently subscribed to 'General Subscription'.","You are currently subscribed to 'General Subscription'."
"You are currently subscribed to our newsletter.","Bạn hiện đang đăng ký newsletter của chúng tôi."
"You are now logged out","Bạn hiện đang đăng xuất"
"You have logged out and will be redirected to our homepage in 5 seconds."," Bạn hiện đang đăng xuất và sẽ được chuyển tới trang chủ trong vòng 5 giây."
"You have no additional address entries in your address book.","You have no additional address entries in your address book."
"You have no additional entries in your address book.","You have no additional entries in your address book."
"You have no default billing address in your address book.","You have no default billing address in your address book."
"You have no default entries in your address book.","You have no default entries in your address book."
"You have no default shipping address in your address book.","You have no default shipping address in your address book."
"You have not set a default billing address.","Bạn đã không thiết lập địa chỉ thanh tóan mặc định."
"You have not set a default shipping address.","Bạn đã không thiết lập địa chỉ thanh tóan mặc định."
"You have placed no orders yet.","Bạn chưa đặt đơn hàng nào."
"You have placed no products yet.","Bạn chưa đặt sản phẩm nào."
"You will be charged tax.","Bạn sẽ bị tính thuế."
"You will not be charged tax.","Bạn sẽ không bị tính thuế."
"Your Tax ID cannot be validated.","Mã số thuế của bạn không được xác nhận."
"Your VAT ID was successfully validated.","ID VAT của bạn đã được xác nhận thành công"
"Your account balance is: %s","Số dư tài khỏan của bạn là: %s"
"Your password has been updated.","Mật khẩu của bạn đã được cập nhật."
"Your password reset link has expired.","Liên kết phục hồi mật khẩu của bạn đã hết hạn."
"ZIP","ZIP"
"ZIP/Post Code","ZIP/Post Code"
"Zip/Postal Code","Zip/Postal Code"
"n/a","n/a"
"or","or"
