"If you do not wish or are not able to have Magento folders writeable for the web process, you could use PEAR executable located in the root of Magento installation.","Nếu bạn không muốn hoặc không thể có các thư mục magento ghi được cho quá trình web, bạn có thể sử dụng thực thi PEAR nằm trong thư mục gốc cài đặt Magento."
"If you have downloaded the full package or installed Magento through SVN, you should skip packages installation and validation by clicking the button below.","Nếu bạn đã về các gói đầy đủ hoặc cài đặt magento thông qua SVN, bạn nên bỏ qua các gói cài đặt và xác nhận bằng cách nhấn vào nút bên dưới."
"If you wish to manage Magento packages through the web admin interface, you will need to have web writeable permissions applied to all Magento folders and files.","Nếu bạn muốn quản lý các gói Magento thông qua giao diện quản lý web, bạn sẽ cần phải có quyền truy cập có thể ghi web áp dụng cho tất cả các thư muc và tập tin Magento."
"If your server is running on MS Windows, most probably you will not need to change anything.","Nếu máy chủ của bạn đang chạy trên MS Window, có thể bạn không cần phải thay đổi điều gì."
"In other cases you will need to make Magento files writeable for the user that the web server process is running under.","Trong trường hợp khác, Bạn sẽ cần thực hiện các tập tin magento ghi được cho người sử dụng rằng Web server đang chay bên dưới."
"Installation","Cài đặt"
"Installation Guide","Hướng dẫn cài đặt"
"Installer does not exist for %s database type","Cài đặt không tồn tại cho lọai hình cơ sở dữ liệu %s"
"Last Name","Họ"
"License Agreement","Đồng ý bản quyền"
"Locale","Locale"
"Locale settings","Thiết lập Locale"
"Localization","Localization"
"Login Information","Thông tin đăng nhập"
"Magento","Magento"
"Magento Connect Manager Deployment","Magento Connect Manager Deployment"
"Magento Installation Wizard","Trình cài đặt Magento "
"Magento is a trademark of Magento Inc. Copyright &copy; %s Magento Inc.","Magento is a trademark of Magento Inc. Copyright &copy; %s Magento Inc."
"Magento uses this key to encrypt passwords, credit cards and more. If this field is left empty the system will create an encryption key for you and will display it on the next page.","Magento sử dụng khóa này để mã hóa mật khẩu, credit cards và nhiều hơn nữa. Nếu trường này được để trống hệ thống sẽ tạo một khóa mã hóa cho bạn và hiển thị nó trên trang tiếp theo."
"Manual Downloads and Upgrades","Hướng dẫn sử dụng và nâng cấp"
"No resource for %s DB model.","No resource for %s DB model."
"One of PHP Extensions ""%s"" must be loaded.","Một trong PHP mở rộng ""%s"" phải được nạp"
"PHP Extension '%s' loaded","PHP mở rộng '%s' đã được nạp"
"PHP Extensions ""%s"" must be loaded.","PHP mở rộng ""%s"" phải được nạp."
"PHP extension ""%s"" must be loaded.","PHP mở rộng ""%s"" phải được nạp."
"Package Management through the Web","Quản lý gói qua web"
"Password","Mật khẩu"
"Password Confirmation","Xác nhận mật khẩu"
"Path ""%s"" must be writable.","Path ""%s"" must be writable."
"Personal Information","Thông tin cá nhân"
"Please correct the user data and try again.","Xin vui lòng sửa dữ liệu người dùng và thử lại"
"Please make sure that <code>mod_rewrite</code> is enabled in Apache configuration.","Xin chắc chắn là <code>mod_rewrite</code> được kích họat trong cấu hình Apache."
"Please note that it is much less stable than beta.","Xin lưu ý rằng nó ít ổn định hơn phiên bản beta."
"Please note that only UNIX, Linux and Mac OS X shells are currently supported. For Windows use the '%s' option.","Xin lưu ý rằng chỉ UNIX, Linux và Mac OS X được hổ trợ. Đối với Windows sử dụng tùy chọn '%s'."
"Please set all required settings before clicking Continue","Xin vui lòng nhấn vào tất cả các thiết lập được yêu cầu trước khi nhấn vào tiếp tục"
"Preferred stability: %s","Preferred stability: %s"
"Proceed With Automatic Download (%s)","Tiếp tục với tự động download (%s)"
"Provide a complete base URL for SSL connection. For example: %s","Cung cấp một URL cở sở đầy đủ cho các kết nối SSL. Ví dụ: %s"
"Report All Bugs","Báo cáo tất cả lỗi"
"Required Fields","Trường được yêu cầu"
"Response from server isn\'t valid.","Phản hồi từ máy chủ không hợp lệ"
"Run admin interface with SSL","Chạy giao diện admin với SSL"
"Run this in your shell from Magento root folder:","Chạy trong shell này từ thư mục gốc của Magento:"
"Save Session Data In","Lưu dữ liêu session trong"
"Save Session Files In","Lưu Files session trong"
"Secure Base URL","Secure Base URL"
"Session Storage Options","Tùy chọn lưu trữ Session"
"Setting preferred state to: %s","Setting preferred state to: %s"
"Skip Base URL Validation Before the Next Step","Bỏ qua xác nhận URL trước khi thực hiện bướt tiếp theo"
"Skip Secure URL validation before next step","Skip Secure URL validation before next step"
"Tables Prefix","Bảng tiền tố"
"The URL ""%s"" is invalid.","URL ""%s"" không hợp lệ."
"The URL ""%s"" is not accessible.","URL ""%s"" không thể truy cập."
"The database server version doesn\'t match system requirements (required: %s, actual: %s).","Cơ sỡ dữ liệu phiên bản server không phù hợp với yêu cầu hệ thống(Đựơc yêu cầu: %s, thực tế: %s)."
"The table prefix should contain only letters (a-z), numbers (0-9) or underscores (_), the first character should be a letter.","Bảng tiền tố chỉ chứa các ký tự từ(a-z), số từ(0-9) hoặc dấu gạch dưới(_), ký tự đầu tiên nên là ký tự chữ."
"There was a problem installing Magento packages. Please read the log, correct errors and try again.","Có một lỗi cài đặt gói Magento. Xin vui lòng đọc log và thử lại."
"Time Zone","Time Zone"
"Use Secure URLs (SSL)","Use Secure URLs (SSL)"
"Use Web Server (Apache) Rewrites","Use Web Server (Apache) Rewrites"
"User Name","User Name"
"User Password","User Password"
"Username","Username"
"Validation","Validation"
"Web access options","Tùy chọn truy cập web"
"Welcome","Chào mừng"
"Welcome to Magento's Installation Wizard","Chào mừng đến với trình cài đặt Magento"
"You can specify server port, ex.: localhost:3307<br />If you are not using default UNIX socket, you can specify it here instead of host, ex.: /var/run/mysqld/mysqld.sock","Bạn có thể xác định port cho server, ví dụ: localhost:3307<br />Nếu bạn không sử dụng socket UNIX mặc định, bạn có thể xác định nó ở đây thay vì host, ví dụ.: /var/run/mysqld/mysqld.sock"
"You could enable this option to use web server rewrites functionality for improved search engines optimization.","Bạn có thể kích họat tùy chọn này để sử dụng web server đã viết lại chức năng để cải thiện công cụ tìm kiếm tối ưu hóa."
"You're All Set","You're All Set"
"You're All Set!","You're All Set!"
