"An error occurred while removing item from wishlist.","Một lỗi đã xuất hiện khi gỡ bỏ sản phẩm từ wishlist."
"An error occurred while removing items from wishlist.","Một lỗi đã xuất hịen khi gỡ bỏ sản phẩm từ wishlist."
"Analytics","Analytics"
"Android","Android"
"Android doesn\'t support AirMail message type.","Android không hỗ trợ lọai thông điệp AirMail."
"App Background","App Background"
"App Background (landscape mode).","App Background (landscape mode)."
"App Background (portrait mode).","App Background (portrait mode)."
"App Background <br />(landscape mode)","App Background <br />(landscape mode)"
"App Background <br />(portrait mode)","App Background <br />(portrait mode)"
"App Background image missing.","Hình ảnh nền của App bị thiếu."
"App Code","Mã App"
"App Information","Thông tin App "
"App Name","Tên App"
"App Stores","App Stores"
"App Submission History","App Submission History"
"App Title","tiêu đề App"
"App code required.","Mã App được yêu cầu."
"App does not exist.","App không tồn tại."
"App has been deleted.","App đã được xóa."
"App has been saved.","App đã được lưu."
"App has been submitted.","App đã được gởi."
"App model not loaded.","App model not loaded."
"App with specified code does not exist.","App với một mã xác định không tồn tại."
"Appears in the info section of your app (example: Copyright 2010 – Your Company, Inc.)","Xuất hiện trong mục thông tin của app (example: Copyright 2010 – Your Company, Inc.)"
"Application","Application"
"Application Key","Application Key"
"Application Master Secret","Application Master Secret"
"Application Name","Application Name"
"Application Secret","Application Secret"
"Are you sure you want to delete this theme? This change will affect all applications.","Bạn có chắc là bạn muốn xóa theme này? Thay đổi này sẽ ảnh hưởng đến tòan ứng dụng."
"Are you sure you want to do this?","Bạn có chắc là bạn muốn thực hiện điều này?"
"Are you sure you whant to cancel a message?","Bạn có chắc là bạn muốn bỏ một thông điệp?"
"Are you sure you whant to delete a message?","Bạn có chắc là bạn muốn xóa một thông điệp?"
"Are you sure you what to cancel selected records?","Bạn có chắc là bạn muốn bỏ records được chọn?"
"Are you sure you what to delete selected records?","Bạn có chắc là bạn muốn xóa records được chọn?"
"As a Magento customer, Urban Airship is offering you unlimited Push Notifications and Rich Push for $100/year* along with a 60 day free trial.","As a Magento customer, Urban Airship is offering you unlimited Push Notifications and Rich Push for $100/year* along with a 60 day free trial."
"At last one application has to be created.","At last one application has to be created."
"Authentication complete.","Authentication complete."
"Back","Trở lại"
"Back to App Edit","Trở lại để sửa App"
"Background Color","Màu nền"
"Balance","Balance"
"Balance Change","Balance Change"
"Balance History","Balance History"
"Banner on Home Screen","Banner on Home Screen"
"Banner on Home Screen (landscape mode) image missing.","Banner on Home Screen (landscape mode) image missing."
"Banner on Home Screen (portrait mode) image missing.","Banner on Home Screen (portrait mode) image missing."
"Banner on Home Screen <br />(landscape mode)","Banner on Home Screen <br />(landscape mode)"
"Banner on Home Screen <br />(portrait mode)","Banner on Home Screen <br />(portrait mode)"
"Banner on Home Screen image missing.","Banner on Home Screen image missing."
"Billing Address","Địa chỉ thanh tóan "
"Billing address has been set.","Địa chỉ thanh tóan đã được gởi."
"Buy %1$s for %2$s","Buy %1$s for %2$s"
"Buy %1$s for %2$s (%3$s incl. tax) each","Buy %1$s for %2$s (%3$s incl. tax) each"
"Buy %1$s for %2$s each","Buy %1$s for %2$s each"
"Buy %1$s with %2$s discount each","Buy %1$s with %2$s discount each"
"Buyer country is not allowed by store.","Buyer country is not allowed by store."
"Cache Lifetime (seconds)","Cache Lifetime (seconds)"
"Cache Management","Quản lý Cache"
"Can\'t add item to shopping cart.","Không thể thêm sản phẩm vào giỏ hàng."
"Can\'t apply the coupon code.","Không thể áp dụng mã phiếu giảm giá."
"Can\'t copy file ""%s"" to ""%s"".","Không thể copy file ""%s"" vào ""%s""."
"Can\'t create wishlist.","Không thể tạo ra wishlist."
"Can\'t delete ""%s"" theme.","Không thể xóa  theme""%s""."
"Can\'t load XML.","Không thể tải XML."
"Can\'t load application with id ""%s""","Không thể tải ứng dụng với id ""%s"""
"Can\'t load cart info.","Không thể tải thông tin giỏ hàng."
"Can\'t load cart.","Không thể tải thông tin giỏ hàng."
"Can\'t load customer form.","Không thể tải form khách hàng."
"Can\'t load default themes.","Không thể tải themes mặc định."
"Can\'t load selected theme. Please check your media folder permissions.","Không thể tải theme được chọn. Xin vui lòng hãy kiểm tra quyền truy cập thư mục media."
"Can\'t open submission form.","Can\'t open submission form."
"Can\'t read file ""%s"".","Không thể đọc file ""%s""."
"Can\'t remove the item.","Không thể gỡ bỏ sản phẩm."
"Can\'t reset theme.","Không thể phục hồi theme."
"Can\'t save address.","Không thể lưu địa chỉ."
"Can\'t save the customer.","Không thể lưu khách hàng."
"Can\'t save theme.","Không thể lưu theme."
"Can\'t show configuration.","Không thể hiển thị cấu hình."
"Can\'t specify product.","Không thể xác định sản phẩm."
"Can\'t submit application.","Can\'t submit application."
"Can\'t update cart.","Không thể cập nhật giỏ hàng."
"Can\'t write to file ""%s"".","Không thể ghi vào file ""%s""."
"Cancel","Cancel"
"Canceled","Canceled"
"Cancelled","Cancelled"
"Cannot apply gift card.","Không thể ap dụng gift card."
"Cannot load theme ""%s"".","Không thể tải theme ""%s""."
"Cannot redeem Gift Card.","Cannot redeem Gift Card."
"Cannot remove gift card.","Không thể gỡ bỏ gift card."
"Cannot save theme ""%s"". Incorrect data received","Không thể lưu theme ""%s"". Dữ liệu đã nhận sai"
"Card Verification Number","Card Verification Number"
"Card verification number is wrong","Card verification number is wrong"
"Carrier","Carrier"
"Cart","Cart"
"Cart has been updated.","Cart has been updated."
"Cart has some errors.","Cart has some errors."
"Cart is empty.","Cart is empty."
"Catalog Only App?","Catalog Only App?"
"Category Button Color","Category Button Color"
"Category Item Background Color","Category Item Background Color"
"Chairs","Chairs"
"Change Orientation","Change Orientation"
"Change Password","Thay đổi mật khẩu"
"Changes have been saved to theme.","Thay đổi đã được lưu vào theme."
"Checkout has been initialized.","Thanh tóan đã được khở tạo."
"City","Thành phố"
"Color Themes","Color Themes"
"Colors","Mày"
"Company","Company"
"Completed","Đã hòan thành"
"Confirm New Password","Xác nhận mật khẩu mới"
"Confirm Password","Xác nhận mật khẩu"
"Contact Email","Email liên hệ"
"Contact Information","Thông tin liên hệ"
"Container is not defined.","Container is not defined."
"Content","Content"
"Copyright","Copyright"
"Copyright Page Logo","Copyright Page Logo"
"Copyright Page Logo <br />(iPhone 4 retina)","Copyright Page Logo <br />(iPhone 4 retina)"
"Countries Payment Applicable From","Countries Payment Applicable From"
"Country","Country"
"Country options don\'t recognized for ""%s"".","Country options don\'t recognized for ""%s""."
"Coupon code %s is not valid.","Mã phiếu giảm giá %s không hợp lệ."
"Coupon code %s was applied.","Mã phiếu giảm giá %s được áp dụng."
"Coupon code is empty.","Mã phiếu giảm giá rỗng."
"Coupon code was canceled.","Mã phiếu giảm giá bị hủy."
"Creating a Template is allowed only for applications which have device type iPhone.","Tao ra một Template chỉ được phép cho ứng dụng mà có lọai thiết bị là iPhone."
"Credit Card","Thẻ tín dụng"
"Credit Card %s","Thẻ tín dụng %s"
"Credit Card Number","Số thẻ tín dụng"
"Credit Card Type","Lọai thẻ tín dụng"
"Credit card number does not match credit card type.","Số thẻ tín dụng không phù hợp với lọai thẻ tín dụng."
"Current Balance: %s","Current Balance: %s"
"Current Password","Mật khẩu hiện tại"
"Currently, PayPal MEP is not available for the Android application","Hiện tại, PayPal MEP không có sẳn cho ứng dụng Android"
"Custom App Icon","Custom App Icon"
"Custom App Icon <br />(iPhone 4 retina)","Custom App Icon <br />(iPhone 4 retina)"
"Custom Colors","Custom Colors"
"Customer authentication problem.","Customer authentication problem."
"Customer balance available in enterprise version of Magento only.","Customer balance available in enterprise version of Magento only."
"Customer balance is disabled for current store","Customer balance is disabled for current store"
"Customer email not specified.","Email khách hàng không được xác nhận."
"Customer logout problem.","Lỗi đăng xuất khách hàng."
"Customer not logged in.","Khách hàng chưa đăng nhập."
"DD","DD"
"Date","Date"
"Date Created","Ngày được tạo ra"
"Date Submitted","Ngày được gởi"
"Date Updated","Ngày được cập nhật"
"Day","Ngày"
"Deeper Messaging and Engagement with Rich Push.","Deeper Messaging and Engagement with Rich Push."
"Default Billing Address","Địa chỉ thanh tóan mặc định"
"Default Shipping Address","Địa chỉ vận chuyển mặc định"
"Default Theme","Theme mặc định"
"Delete","Xóa"
"Delete theme","Xóa theme"
"Deleted","Đã xóa"
"Description","Mô tả"
"Description that appears in Android Market. %s chars maximum. ","Description that appears in Android Market. %s chars maximum. "
"Description that appears in the iTunes App Store. %s chars maximum. ","Description that appears in the iTunes App Store. %s chars maximum. "
"Deselect All","Không chọn tất cả"
"Design","Design"
"Device","Thiết bị"
"Device Information","Thông tin thiếu bị"
"Device Type","Lọai thiết bị"
"Device doesn\'t recognized. Unable to load a template.","Thiết bị không được công nhận. Không thể tải template."
"Device doesn\'t recognized: ""%s"". Unable to load a helper.","Thiết bị không được công nhận: ""%s"". Không thể tại helper."
"Device doesn\'t recognized: ""%s"". Unable to load preview model.","Device doesn\'t recognized: ""%s"". Unable to load preview model."
"Edit","Edit"
"Edit AirMail Message","Edit AirMail Message"
"Edit AirMail Message Queue #%s","Edit AirMail Message Queue #%s"
"Edit App ""%s""","Edit App ""%s"""
"Edit Filter","Edit Filter"
"Edit Template ""%s""","Sửa Template ""%s"""
"Element with id %s already exists","Thàn phầm với id %s đã tồn tại"
"Email","Email"
"Email Address","Địa chỉ Email"
"Enable AirMail Message Push notification","Enable AirMail Message Push notification"
"Enable Facebook","Cho phép Facebook"
"Enable Flurry Analytics","Enable Flurry Analytics"
"Enable Flurry Analytics for the merchant.","Enable Flurry Analytics for the merchant."
"Enable LinkedIn","Cho phép LinkedIn"
"Enable Standard Checkout","Enable Standard Checkout"
"Enable Twitter","Enable Twitter"
"Error while processing file ""%s"".","Lỗi khi xử lý file ""%s""."
"Error while reading data from Payment Bridge. Please, try again.","Error while reading data from Payment Bridge. Please, try again."
"Error while uploading file ""%s"".","Lỗi khi upload file ""%s""."
"Error while uploading file ""%s"". Disallowed file type. Only ""jpg"", ""jpeg"", ""gif"", ""png"" are allowed.","Lỗi khi upload file ""%s"". Lọai file không được phép. chỉ ""jpg"", ""jpeg"", ""gif"", ""png"" được phép."
"Error.","Lỗi."
"Expiration Date - Month","Expiration Date - Month"
"Expiration Date - Year","Expiration Date - Year"
"Expires: %s","Expires: %s"
"Extend the life of your app with Urban Airship Push Notifications.","Extend the life of your app with Urban Airship Push Notifications."
"Extensions","Extensions"
"FILTERS APPLIED","FILTERS APPLIED"
"Facebook API","Facebook API"
"Facebook Application ID","Facebook Application ID"
"Fax","Fax"
"File can\'t be uploaded.","File không thể upload được."
"File doesn\'t exist ""%s"".","File không tòn tại ""%s""."
"First Name","Tên"
"Flurry API Code","Flurry API Code"
"Flurry Analytics","Flurry Analytics"
"Flurry Analytics Site","Flurry Analytics Site"
"Fonts","Fonts"
"Free","Free"
"Funk Leaf","Funk Leaf"
"General","General"
"Get Content from CMS Page","Lấy nội dung từ trang CMS"
"Gift Card ""%s"" was added.","Gift Card ""%s"" được thêm vào."
"Gift Card ""%s"" was redeemed.","Gift Card ""%s"" was redeemed."
"Gift Card ""%s"" was removed.","Gift Card ""%s"" được gỡ bỏ."
"Gift Card (%s)","Gift Card (%s)"
"Gift Card amount applied to order: %s","Gift Card amount applied to order: %s"
"Gift Card code is empty.","Mã Gift Card rỗng."
"Gift Card: %s","Gift Card: %s"
"Gift card account available in enterprise version of Magento only.","Tài khỏang Gift card có sẳn trong phiên bản enterprise của Magento."
"Grand Total (Excl. Tax)","Grand Total (Excl. Tax)"
"Grand Total (Incl. Tax)","Grand Total (Incl. Tax)"
"Guest","Guest"
"Header Background Color","Header Background Color"
"Header Font Color","Header Font Color"
"High Resolution Application Icon","High Resolution Application Icon"
"Home","Home"
"Hot Red","Hot Red"
"How do you rate this product?","How do you rate this product?"
"How to incorporate Urban Airship within your application:","How to incorporate Urban Airship within your application:"
"ID","ID"
"Icon that will appear on the user\'s device after they download your app. Recommended size: 48px x 48px.","Icon mà xuất hiện trong thiết bị người dùng sau khi download app. Kích cỡ được đề nghị là: 48px x 48px."
"Icon that will appear on the user\'s device after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Recommended size: 72px x 72px.","Icon that will appear on the user\'s device after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Recommended size: 72px x 72px."
"Icon that will appear on the user\'s phone after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Recommended size: 114px x 114px.","Icon that will appear on the user\'s phone after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Recommended size: 114px x 114px."
"Icon that will appear on the user’s phone after they download your app.  You do not need to apply a gradient or soft edges (this is done automatically by Apple).  Recommended size: 57px x 57px at 72 dpi.","Icon that will appear on the user’s phone after they download your app.  You do not need to apply a gradient or soft edges (this is done automatically by Apple).  Recommended size: 57px x 57px at 72 dpi."
"Icons","Icons"
"If leave this field empty, the message will be sent immediately","Nếu để trường này trống, thông điệp sẽ được gởi ngay lập tức"
"If you want to disable the cache on the application side, leave the field empty. Warning! When disabling cache, the application will take time to load each page.","Nếu bạn đóng bộ nhớ cache trong ứng dụng, để trường này trống. Cảnh báo! khi đóng cache, ứng dụng sẽ mất thời gian để tải mỗi trang."
"Image file was not found.","File hình ảnh không tìm thấy."
"Image that appears on first screen while your app is loading. Required size: 1024px x 768px.","Hình ảnh mà xuất hiện đầu tiên trên màn hình khi app của bạn đang tải. Kích cỡ được yêu cầu: 1024px x 768px."
"Image that appears on first screen while your app is loading. Required size: 320px x 455px.","Hình ảnh mà xuất hiện đầu tiên trên màn hình khi app của bạn đang tải. Kích cỡ được yêu cầu: 320px x 455px."
"Image that appears on first screen while your app is loading. Required size: 320px x 460px.","Hình ảnh mà xuất hiện đầu tiên trên màn hình khi app của bạn đang tải. Kích cỡ được yêu cầu: 320px x 460px."
"Image that appears on first screen while your app is loading. Required size: 640px x 920px.","Hình ảnh mà xuất hiện đầu tiên trên màn hình khi app của bạn đang tải. Kích cỡ được yêu cầu: 640px x 920px."
"Image that appears on first screen while your app is loading. Required size: 768px x 1024px.","Hình ảnh mà xuất hiện đầu tiên trên màn hình khi app của bạn đang tải. Kích cỡ được yêu cầu: 768px x 1024px."
"Images","Images"
"In Queue","In Queue"
"In Stock","In Stock"
"In addition, click here to review Urban Airship\'s Terms of Service: <a href=""%s"" target=""_blank"">click here</a>.","In addition, click here to review Urban Airship\'s Terms of Service: <a href=""%s"" target=""_blank"">click here</a>."
"In order to resubmit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","Để gởi lại app của bạn, bạn cần phải đầu tiên mua <a href=""%s"" target=""_blank"">%s</a> từ MagentoCommerce"
"In order to submit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","Để gởi app của bạn, bạn cần phải đầu tiên mua <a href=""%s"" target=""_blank"">%s</a> từ MagentoCommerce"
"Inactive Tabs","Inactive Tabs"
"Invalid XML.","XML không hợp lệ."
"Invalid current password.","Mật khẩu hiện tại không hợp lệ."
"Invalid customer data.","Dữ liệu khách hàng không hợp lệ."
"Invalid data.","Dữ liệu không hợp lệ."
"Invalid email address.","Địa chỉ email không hợp lệ."
"Invalid item or wishlist.","Sản phẩm hoặc wishlist không hợp lệ."
"Invalid login or password.","Đăng nhập hoặc mật khẩu không hợp lệ."
"Invalid shipping method.","Phương thức vận chuyển không hợp lệ."
"Issue Number","Issue Number"
"It\'s not allowed to delete submitted application.","It\'s not allowed to delete submitted application."
"Item has been added to cart.","Sản phẩm đã được thêm vào giỏ hàng."
"Item has been deleted from cart.","Sản phẩm đã được xóa từ giỏ hàng."
"Item has been removed from wishlist.","Sản phẩm đã được xóa từ wishlist."
"Items were updated. But can\'t update wishlist.","Sản phẩm đã được cập nhật. Nhưng không thể cập nhật wishlist."
"Key","Key"
"Keywords","Keywords"
"Label","Label"
"Large iTunes Icon","Large iTunes Icon"
"Large icon that appears in the iTunes App Store. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Required size: 512px x 512px.","Large icon that appears in the iTunes App Store. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Required size: 512px x 512px."
"Last Name","Last Name"
"LinkedIn API","LinkedIn API"
"LinkedIn API Key","LinkedIn API Key"
"LinkedIn Secret Key","LinkedIn Secret Key"
"Loader Splash Screen","Loader Splash Screen"
"Loader Splash Screen <br />(iPhone 4 retina)","Loader Splash Screen <br />(iPhone 4 retina)"
"Loader Splash Screen <br />(landscape mode)","Loader Splash Screen <br />(landscape mode)"
"Loader Splash Screen <br />(portrait mode)","Loader Splash Screen <br />(portrait mode)"
"Loading Preview...","Loading Preview..."
"Locations","Locations"
"Log In","Log In"
"Login and password are required.","Đăng nhập và mật khẩu được yêu cầu."
"Logo in Header","Logo in Header"
"Logo in Header image missing.","Logo in Header image missing."
"Logout complete.","Hòan thành đăng xuất."
"M.I.","M.I."
"MEP is PayPal\'s native checkout experience for the iPhone. You can choose to use MEP alongside standard checkout, or use it as your only checkout method for Magento mobile. PayPal MEP requires a <a href=""%s"">PayPal business account</a>","MEP is PayPal\'s native checkout experience for the iPhone. You can choose to use MEP alongside standard checkout, or use it as your only checkout method for Magento mobile. PayPal MEP requires a <a href=""%s"">PayPal business account</a>"
"MM","MM"
"Mailbox title","Tiêu đề Mailbox"
"Main Tabs","Main Tabs"
"Make Inactive","Make Inactive"
"Make this app available in the following territories","Make this app available in the following territories"
"Manage Apps","Manage Apps"
"Manage Mobile App","Manage Mobile App"
"Maximum length is 140","Maximum length is 140"
"Maximum length is 255","Maximum length is 255"
"Merchant Label","Merchant Label"
"Message Queue","Message Queue"
"Message Settings","Cài đặt thông điệp"
"Message Templates","Message Templates"
"Message Title","Tiêu đề thông điệp"
"Message Type","Lọai thông điệp"
"Message can be edited when status of the message is ""In Queue"" only.","Thông điệp có thể chỉ được sửa khi trạng thái của thông điệp là ""In Queue""."
"Message content","Nội dung thông điệp"
"Message title","Tiêu đề thông điệp"
"Mobile","Mobile"
"Mobile Express Checkout has been canceled.","Thanh tóan Mobile Express đã bị hủy."
"Mobile Express Checkout processed successfully.","Thanh tóan Mobile Express được xử lý thành công."
"Month","Month"
"More","More"
"More Info","More Info"
"More Tabs","More Tabs"
"Name on Card","Name on Card"
"Name that appears beneath your app when users install it to their device. We recommend choosing a name that is 10-12 characters and that your customers will recognize. %s chars max.","Tên xuất hiện bên dưới ứng dụng của bạn khi người dùng cài đặt nó vào thiết bị của họ. Chúng tôi đề nghị bạn nên chọn một cái tên 10-12 ký tự và khách hàng của bạn sẽ nhận ra . %s ký tự tối đa."
"New AirMail Message","New AirMail Message"
"New AirMail Message Queue","New AirMail Message Queue"
"New App","New App"
"New Password","Mật khẩu mới"
"New Template","New Template"
"Nickname","Nickname"
"No Payment Information Required","Thông tin thanh tóan không được yêu cầu"
"No items were specifed to update.","Không có sản phẩm được xác nhận để cập nhật."
"No items were updated.","Không có sản phẩm được cập nhật."
"No product selected.","Không có sản phẩm được chọn."
"No shipping method required.","Không có phương thức vận chuyển được yêu cầu."
"No such file ""%s"".","Không có file này ""%s""."
"Not Submitted","Không được gởi"
"Notice","Notice"
"One or more keywords that describe your app. Keywords are matched to users\' searches in the App Store and help return accurate search results. Separate multiple keywords with commas. 100 chars is maximum.","Một hoặc nhiều từ khóa mô tả ứng dụng của bạn. Từ khóa phù hợp với tìm kiếm của người dùng trong App Store và giúp trả về chính xác kết quả tìm kiếm. Phâm cách nhiều từ khóa với dấu phẩy. 100 ký tự là tối đa."
"Onepage checkout is disabled.","Onepage checkout is disabled."
"Only custom theme can be deleted","Only custom theme can be deleted"
"Only default theme can be reset","Chỉ có theme mặc định có thể được phục hồi"
"Only free apps are allowed in this version.","Only free apps are allowed in this version."
"Only registered users can write reviews. Please, log in or register.","Only registered users can write reviews. Please, log in or register."
"Options menu items","Options menu items"
"Order #%s - %s","Order #%s - %s"
"Order Date: %s","Order Date: %s"
"Order id is not specified.","Order id is not specified."
"Order is not available.","Order is not available."
"Ordered","Ordered"
"Output format is not specified. Please, specify ""format"" key in constructor, or set it using setFormat().","Output format is not specified. Please, specify ""format"" key in constructor, or set it using setFormat()."
"POST data is not valid.","Dữ liệu POST không hợp lệ."
"Pages","Pages"
"Password","Mật khẩu"
"Password fields cannot be empty.","Trường mậu khẩu không thể rỗng."
"PayPal MECL is the mobile version of PayPal\'s Express Checkout service. You can choose to use MECL alongside standard checkout, or use it as your only checkout method for Magento Mobile.","PayPal MECL is the mobile version of PayPal\'s Express Checkout service. You can choose to use MECL alongside standard checkout, or use it as your only checkout method for Magento Mobile."
"PayPal MEP","PayPal MEP"
"PayPal Mobile Embedded Payment (MEP)","PayPal Mobile Embedded Payment (MEP)"
"PayPal Mobile Express Checkout","PayPal Mobile Express Checkout"
"PayPal Mobile Express Checkout Library (MECL)","PayPal Mobile Express Checkout Library (MECL)"
"PayPal Mobile Express Checkout Token does not exist.","PayPal Mobile Express Checkout Token does not exist."
"Payer Email: %s","Payer Email: %s"
"Payment Applicable From","Payment Applicable From"
"Payment Bridge module unavailable.","Payment Bridge module unavailable."
"Payment Method","Phương thức thanh tóan"
"Payment Method has been set.","Phương thức thanh tóan đã được gán."
"Payment Methods","Phương thức thanh tóan"
"Payment method was successfully set.","Phương thức thanh tóan đã được gán thành công."
"Paypal MEP doesn\'t support checkout with any discount.","Paypal MEP không hổ trợ thanh tóan với bất cứ sự giảm giá."
"Please <a href=""%s"" target=""_blank"">click here</a> to see how to setup and retrieve API credentials.","Please <a href=""%s"" target=""_blank"">click here</a> to see how to setup and retrieve API credentials."
"Please Select Application","Xin vui lòng chọn ứng dụng"
"Please Select Device Type","Xin vui lòng chọn lọai thiết bị"
"Please agree to all the terms and conditions before placing the order.","Xin vui lòng đồng ý tất cả các điều khỏan và điều kiện trước khi đặt hàng."
"Please create and save an application first.","Xin vui lòng tạo ra và lưu ứng dụng trước tiên."
"Please enter ""App Title"".","Xin vui lòng nhập ""Tiêu đề ứng dụng""."
"Please enter a valid URL. Protocol is required (http://, https:// or ftp://)","Please enter a valid URL. Protocol is required (http://, https:// or ftp://)"
"Please enter a valid date.","Xin vui lòng nhập ngày hợp lệ."
"Please enter a valid email address. For example johndoe@domain.com.","Xin vui lòng nhập địa chỉ email hợp lệ. Ví dụ johndoe@domain.com."
"Please enter issue number or start date for switch/solo card type.","Please enter issue number or start date for switch/solo card type."
"Please enter the Activation Key.","Please enter the Activation Key."
"Please enter the Copyright.","Xin vui lòng nhập Copyright."
"Please enter the Description.","Xin vui lòng nhập mô tả."
"Please enter the Price.","Xin vui lòng nhập giá."
"Please enter the Resubmission Key.","Please enter the Resubmission Key."
"Please enter the Title.","Xin vui lòng nhập tiêu đề."
"Please make sure your passwords match.","Hãy chắc chắn là mật khẩu của bạn phù hợp."
"Please select an option.","Xin vui lòng chọn một tùy chọn."
"Please select at least one country.","Xin vui lòng chọn ít nhât một quốc gia."
"Please upload  an image for ""App Background (landscape mode)"" field from Design Tab.","Xin vui lòng upload hình ảnh cho ""Nền ứng dụng (chế độ landscape)"" trường từ tab Design."
"Please upload  an image for ""App Background (portrait mode)"" field from Design Tab.","Xin vui lòng upload hình ảnh cho ""Nền ứng dụng (chế độn portrait)"" trường từ tab Design."
"Please upload  an image for ""App Background"" field from Design Tab.","Xin vui lòng upload  hình ảnh cho  ""App Background"" trường từ tab Design."
"Please upload  an image for ""Banner on Home Screen (landscape mode)"" field from Design Tab.","Xin vui lòng upload  hình ảnh cho ""Banner trên màn hình trang chủ (chế độ landscape)"" trường từ tab Design."
"Please upload  an image for ""Banner on Home Screen (portrait mode)"" field from Design Tab.","Xin vui lòng upload hình ảnh cho ""Banner trên màn hình trang chủ (chế độ portrait)"" trường từ tab Design."
"Please upload  an image for ""Banner on Home Screen"" field from Design Tab.","Xin vui lòng upload  hình ảnh cho ""Banner trên trang chủ"" trường từ tab Design."
"Please upload  an image for ""Logo in Header"" field from Design Tab.","Xin vui lòng upload hình ảnh cho ""Logo in Header"" trường từ tab Design."
