"At least a payment ID must be set.","Ít nhất ID thanh tóan phải được gán."
"Authorization","Authorization"
"Authorized amount of %s.","Authorized amount of %s."
"Authorizing amount of %s is pending approval on gateway.","Authorizing amount of %s is pending approval on gateway."
"Back","Back"
"Back to Billing Agreements","Back to Billing Agreements"
"Back to My Orders","Back to My Orders"
"Back to Recurring Profiles","Back to Recurring Profiles"
"Backordered","Backordered"
"Bestsellers","Sản phẩm bán nhiều nhất"
"Bill to Name","Bill to Name"
"Billing","Thanh tóan"
"Billing Address","Địa chỉ thanh tóan"
"Billing Agreement","Billing Agreement"
"Billing Agreement # %s","Đồng ý thanh tóan # %s"
"Billing Agreement #%s","Đồng ý thanh tóan #%s"
"Billing Agreement View","Hiển thị đồng ý thanh toán"
"Billing Agreements","Đồng ý thanh tóan"
"Billing Last Name","Họ người thanh tóan"
"Billing ZIP Code","Mã ZIP thanh tóan"
"Buy %s for price %s","Mua %s với giá %s"
"CSV","CSV"
"Cancel","Cancel"
"Cancel credit memo","Cancel credit memo"
"Cancel invoice","Hủy hóa đơn"
"Cancel order","Hủy đặt hàng"
"Canceled","Đã hủy"
"Canceled order offline.","Đã hủy đặt hàng offline."
"Canceled order online.","Đã hủy đặt hàng trực tuyến."
"Cannot add order history.","Cannot add order history."
"Cannot create an empty shipment.","Cannot create an empty shipment."
"Cannot determine the field name.","Không thể xác định tên trường."
"Cannot do invoice for order.","Không thể tạo hóa đơn cho đặt hàng."
"Cannot do shipment for order.","Cannot do shipment for order."
"Cannot get order instance","Cannot get order instance"
"Cannot get the order instance.","Cannot get the order instance."
"Cannot register an existing credit memo.","Không thể đăng ký một credit memo đã tồn tại"
"Cannot register existing invoice","Không thể đăng ký hóa đơn đã tồn tại"
"Cannot register existing shipment","Cannot register existing shipment"
"Capture","Capture"
"Capture Amount","Capture Amount"
"Capture Offline","Capture Offline"
"Capture Online","Capture Online"
"Capture invoice","Capture invoice"
"Captured amount of %s online.","Captured amount of %s online."
"Capturing amount of %s is pending approval on gateway.","Capturing amount of %s is pending approval on gateway."
"Carrier","Carrier"
"Carrier/Method","Carrier/Method"
"Change status, add comments","Change status, add comments"
"Changing address information will not recalculate shipping, tax or other order amount.","Changing address information will not recalculate shipping, tax or other order amount."
"Checkout Totals Sort Order","Checkout Totals Sort Order"
"City","City"
"Clear Shopping Cart","Xóa giỏ hàng"
"Click to change shipping method","Nhấn để thay đổi phương thức vận chuyển"
"Close","Đóng"
"Closed","Bị đóng"
"Comma-separated.","Phân cách bởi dấu phẩy."
"Comment","Comment"
"Comment Text","Comment Text"
"Comments","Comments"
"Comments History","Comments History"
"Company","Company"
"Complete","Complete"
"Configure","Configure"
"Configure and Add to Order","Configure and Add to Order"
"Contents","Contents"
"Continue","Continue"
"Controls whether customer IP is shown in orders, invoices, shipments, credit memos.","Controls whether customer IP is shown in orders, invoices, shipments, credit memos."
"Country","Country"
"Coupons","Coupons"
"Create","Create"
"Create New Customer","Tạo ra khách hàng mới"
"Create New Order","Create New Order"
"Create New Order Status","Create New Order Status"
"Create New Order for %s","Create New Order for %s"
"Create New Order for %s in %s","Create New Order for %s in %s"
"Create New Order for New Customer","Create New Order for New Customer"
"Create New Order for New Customer in %s","Create New Order for New Customer in %s"
"Create New Status","Create New Status"
"Create Packages","Create Packages"
"Create Shipment","Create Shipment"
"Create Shipping Label","Create Shipping Label"
"Create Shipping Label...","Create Shipping Label..."
"Create new credit memo for order","Create new credit memo for order"
"Create new invoice for order","Create new invoice for order"
"Create new shipment for order","Create new shipment for order"
"Create...","Create..."
"Created At","Created At"
"Created billing agreement #%s.","Created billing agreement #%s."
"Created:","Created:"
"Credit Memo","Credit Memo"
"Credit Memo #","Credit Memo #"
"Credit Memo # ","Credit Memo # "
"Credit Memo #%1$s | %3$s | %2$s (%4$s)","Credit Memo #%1$s | %3$s | %2$s (%4$s)"
"Credit Memo Comment Email Sender","Credit Memo Comment Email Sender"
"Credit Memo Comment Email Template","Credit Memo Comment Email Template"
"Credit Memo Comment Email Template for Guest","Credit Memo Comment Email Template for Guest"
"Credit Memo Comments","Credit Memo Comments"
"Credit Memo Email Sender","Credit Memo Email Sender"
"Credit Memo Email Template","Credit Memo Email Template"
"Credit Memo Email Template for Guest","Credit Memo Email Template for Guest"
"Credit Memo Update","Credit Memo Update"
"Credit Memo Update for Guest","Credit Memo Update for Guest"
"Credit Memos","Credit Memos"
"Credit memo canceling problem.","Credit memo canceling problem."
"Credit memo cannot be canceled.","Credit memo cannot be canceled."
"Credit memo has been created automatically","Credit memo đã được tạo tự động"
"Custom Price","Custom Price"
"Custom Value","Custom Value"
"Customer","Customer"
"Customer Can Define Start Date","Customer Can Define Start Date"
"Customer Email","Customer Email"
"Customer Group","Customer Group"
"Customer Last Name","Customer Last Name"
"Customer My Account Order Creditmemo View","Customer My Account Order Creditmemo View"
"Customer My Account Order History","Customer My Account Order History"
"Customer My Account Order Invoice View","Customer My Account Order Invoice View"
"Customer My Account Order Shipment View","Customer My Account Order Shipment View"
"Customer My Account Order View","Customer My Account Order View"
"Customer Name","Customer Name"
"Customer\'s Current Activities","Customer\'s Current Activities"
"Customs Value","Customs Value"
"Date","Date"
"Date Shipped","Ngày được vận chuyển"
"Default Status","Trạng thái mặc định"
"Default Template","Template mặc địh"
"Default logo, will be used in PDF and HTML documents.<br />(jpeg, tiff, png) If you see image distortion in PDF, try to use larger image","Logo mặc định, sẽ được sử dụng trong trong tài liêu PDF và HTML.<br />(jpeg, tiff, png) Nếu bạn nhìn thấy hình ảnh không rõ ở định dạng PDF, cố gắng sử dụng hình ảnh lớn hơn"
"Delete","Xóa"
"Delete Package","Delete Package"
"Denied the payment online.","Bị từ chối thanh tóan trực tuyến."
"Deny Payment","Từ chối thanh toán"
"Description Message","Description Message"
"Discount","Giảm giá"
"Discount (%s)","Giảm giá (%s)"
"Discount Amount","Số tiền giảm giá"
"Display Order ID in Header","Display Order ID in Header"
"Edit","Sửa"
"Edit Order #%s","Edit Order #%s"
"Edit Order %s %s Address","Edit Order %s %s Address"
"Edit Order Status","Edit Order Status"
"Email","Email"
"Email Address","Địa chỉ Email"
"Email Copy of Credit Memo","Email Copy of Credit Memo"
"Email Copy of Invoice","Email Copy of Invoice"
"Email Copy of Shipment","Email Copy of Shipment"
"Email Order Confirmation","Email Order Confirmation"
"Enable","Enable"
"Enabled","Enabled"
"Enter the billing last name and email/ZIP as in the order billing address","Enter the billing last name and email/ZIP as in the order billing address"
"Entered data is incorrect. Please try again.","Nhập dữ liệu không đúng. Xin vui lòng thử lại."
"Error to Show in Shopping Cart","Lỗi hiển thị giỏ hàng"
"Excel XML","Excel XML"
"Excl. Tax","Không bao gồm thuế"
"Expired","Đã hết hạn"
"Explanation","Explanation"
"Failed to cancel the billing agreement.","Failed to cancel the billing agreement."
"Failed to create billing agreement for this order.","Failed to create billing agreement for this order."
"Failed to finish billing agreement wizard.","Failed to finish billing agreement wizard."
"Failed to send the order email.","Failed to send the order email."
"Failed to start billing agreement wizard.","Failed to start billing agreement wizard."
"Failed to update the payment.","Failed to update the payment."
"Failed to update the profile.","Failed to update the profile."
"Failed to void the payment.","Failed to void the payment."
"Fetch","Fetch"
"File extension not known or unsupported type in the following shipment: %s","File extension not known or unsupported type in the following shipment: %s"
"Find Order By:","Find Order By:"
"First Name","First Name"
"From","From"
"From Name","From Name"
"From:","From:"
"G.T. (Base)","G.T. (Base)"
"G.T. (Purchased)","G.T. (Purchased)"
"General","General"
"General Information","Thông tin chung"
"Get Payment Update","Lấy cập nhật thanh tóan"
"Get Update","Get Update"
"Get shipping methods and rates","Get shipping methods and rates"
"Gift Message","Gift Message"
"Gift Message for This Order","Gift Message for This Order"
"Gift Message for the Entire Order","Gift Message for the Entire Order"
"Gift Message for this Order","Gift Message for this Order"
"Gift Options","Gift Options"
"Girth","Girth"
"Grand Total","Grand Total"
"Grand Total to be Charged","Grand Total to be Charged"
"Guest","Guest"
"Height","Height"
"Hide Customer IP","Hide Customer IP"
"Hold","Hold"
"Hold action is not available.","Hold action is not available."
"Hold order","Hold order"
"ID","ID"
"ID #","ID #"
"IPN ""Refunded"". Refund issued by merchant. Registered notification about refunded amount of %s. Transaction ID: ""%s""","IPN ""Refunded"". Refund issued by merchant. Registered notification about refunded amount of %s. Transaction ID: ""%s"""
"If empty, the default description above will be used.","Nếu rỗng, mô tả mặc định phía trên sẽ được sử dụng."
"If empty, the default error above will be used.","Nếu rỗng, lỗi mặc định phía trên sẽ được sử dụng."
"If the invoice was created offline, try creating an offline creditmemo.","Nếu hóa đơn được tạo ra offline, Cố gắng tạo ra creditmemo offline."
"Incl. Tax","Incl. Tax"
"Information","Thông tin"
"Initial Fee","Phí ban đầu"
"Initial Fees","Phí ban đầu"
"Initial period payment","Thanh tóan giai đọan đầu"
"Insufficient information to create shipping label(s). Please verify your Store Information and Shipping Settings.","Không đủ thông tin để tạo ra nhãn vận chuyển. Xin vui lòng kiểm tra thông tin của store và cài đặt vận chuyển."
"Invalid block: %s.","Invalid block: %s."
"Invalid carrier specified.","Invalid carrier specified."
"Invalid draw line data. Please define ""lines"" array.","Invalid draw line data. Please define ""lines"" array."
"Invalid entity model","Invalid entity model"
"Invalid item option format.","Invalid item option format."
"Invalid qty to invoice item ""%s""","Invalid qty to invoice item ""%s"""
"Invalid qty to refund item ""%s""","Invalid qty to refund item ""%s"""
"Invalid qty to ship for item ""%s""","Invalid qty to ship for item ""%s"""
"Invalid renderer model","Invalid renderer model"
"Invalid request for adding product to quote.","Invalid request for adding product to quote."
"Invoice","Invoice"
"Invoice #","Invoice #"
"Invoice # ","Invoice # "
"Invoice #%1$s | %2$s | %4$s (%3$s)","Invoice #%1$s | %2$s | %4$s (%3$s)"
"Invoice #%s","Invoice #%s"
"Invoice Comment Email Sender","Invoice Comment Email Sender"
"Invoice Comment Email Template","Invoice Comment Email Template"
"Invoice Comment Email Template for Guest","Invoice Comment Email Template for Guest"
"Invoice Comments","Invoice Comments"
"Invoice Date","Invoice Date"
"Invoice Email Sender","Invoice Email Sender"
"Invoice Email Template","Invoice Email Template"
"Invoice Email Template for Guest","Invoice Email Template for Guest"
"Invoice Update","Cập nhật hóa đơn"
"Invoice Update for Guest","Cập nhật hóa đơn cho khách"
"Invoice and Packing Slip Design","Invoice and Packing Slip Design"
"Invoice and Ship","Hóa đơn và vận chuyển"
"Invoice canceling problem.","Invoice canceling problem."
"Invoice cannot be canceled.","Hóa đơn không thể bị hủy."
"Invoice cannot be captured.","Invoice cannot be captured."
"Invoice cannot be voided.","Hóa đơn không thể được hủy bỏ."
"Invoice capturing problem.","Invoice capturing problem."
"Invoice void problem","Invoice void problem"
"Invoice will be created without communication with payment gateway.","Hóa đơn sẽ được tạo ra không cần kết nối với cổng thanh tóan."
"Invoiced","Invoiced"
"Invoices","Invoices"
"Is Closed","Is Closed"
"Item","Item"
"Item Status","Item Status"
"Item object is not specified.","Item object is not specified."
"Item options declaration error.","Item options declaration error."
"Item ordered qty","Item ordered qty"
"Item qty declaration error.","Item qty declaration error."
"Items","Items"
"Items Invoiced","Items Invoiced"
"Items Ordered","Items Ordered"
"Items Refunded","Items Refunded"
"Items Shipped","Items Shipped"
"Items in the Package","Items in the Package"
"Items maximum quantity or price do not allow checkout.","Items maximum quantity or price do not allow checkout."
"Items options declaration error.","Items options declaration error."
"Items to Refund","Items to Refund"
"Items to Ship","Items to Ship"
"Key","Key"
"Last Name","Last Name"
"Last Ordered Items","Last Ordered Items"
"Last status can\'t be unassigned from state.","Last status can\'t be unassigned from state."
"Length","Length"
"Link to the New Order","Link to the New Order"
"Link to the Previous Order","Link to the Previous Order"
"Logo for HTML Print View","Logo for HTML Print View"
"Logo for HTML documents only. If empty, default will be used.<br />(jpeg, gif, png)","Logo chỉ cho tài liệu HTML. Nếu rỗng, giá trị mặc định sử đụng sử dụng.<br />(jpeg, gif, png)"
"Logo for PDF Print-outs (200x50)","Logo for PDF Print-outs (200x50)"
"Make Check payable to:","Make Check payable to:"
"Manage","Manage"
"Maximum amount available to refund is %s","Số tiền tối đa hòan lại là %s"
"Maximum shipping amount allowed to refund is: %s","Số tiền vận chuyển tối đa được phép hòan lại là: %s"
"Message","Message"
"Message:","Message:"
"Minimum Amount","Minimum Amount"
"Minimum Order Amount","Minimum Order Amount"
"Mixed","Mixed"
"Most Viewed","Được hiển thị nhiều nhất"
"Most Viewed Products Report","Most Viewed Products Report"
"Move to Shopping Cart","Di chuyển tới giỏ hàng"
"Move to Wishlist","Di chuyển tới Wishlist"
"Multi-address Description Message","Thông điệp mô tả nhiều địa chỉ"
"Multi-address Error to Show in Shopping Cart","Lỗi nhiều địa chỉ được hiển thị trong giỏ hàng"
"My Orders","My Orders"
"My Orders - Details","My Orders - Details"
"N/A","N/A"
"Name","Name"
"New","New"
"New Billing Agreement","New Billing Agreement"
"New Credit Memo","New Credit Memo"
"New Credit Memo for Guest","New Credit Memo for Guest"
"New Credit Memo for Invoice #%s","New Credit Memo for Invoice #%s"
"New Credit Memo for Order #%s","New Credit Memo for Order #%s"
"New Invoice","New Invoice"
"New Invoice and Shipment for Order #%s","New Invoice and Shipment for Order #%s"
"New Invoice for Guest","New Invoice for Guest"
"New Invoice for Order #%s","New Invoice for Order #%s"
"New Order","New Order"
"New Order Confirmation Email Sender","New Order Confirmation Email Sender"
"New Order Confirmation Template","New Order Confirmation Template"
"New Order Confirmation Template for Guest","New Order Confirmation Template for Guest"
"New Order RSS","New Order RSS"
"New Order Status","New Order Status"
"New Order for Guest","New Order for Guest"
"New Shipment","New Shipment"
"New Shipment for Guest","New Shipment for Guest"
"New Shipment for Order #%s","New Shipment for Order #%s"
"Newsletter Subscription","Newsletter Subscription"
"No","No"
"No Items","No Items"
"No Items To Refund","No Items To Refund"
"No Payment Methods","Không có phương thức thanh tóan"
"No detail for number ""%s""","No detail for number ""%s"""
"No information available.","No information available."
"No items","No items"
"No order(s) were put on hold.","No order(s) were put on hold."
"No order(s) were released from holding status.","No order(s) were released from holding status."
"No ordered items","No ordered items"
"No shipping information available","Không có tồn tại thông tin vận chuyển"
"Nominal Items","Nominal Items"
"Nominal item can be purchased standalone only. To proceed please remove other items from the quote.","Nominal item can be purchased standalone only. To proceed please remove other items from the quote."
"Nominal order registered.","Nominal order registered."
"Not Capture","Not Capture"
"Not Initialized","Không được khởi tạo"
"Not Notified","Không được thông báo"
"Not enough valid data to save the parent transaction ID.","Not enough valid data to save the parent transaction ID."
"Notification Not Applicable","Notification Not Applicable"
"Notified","Notified"
"Notify Customer by Email","Notify Customer by Email"
"Number","Number"
"Number of Invoiced Orders","Number of Invoiced Orders"
"Number of Orders","Number of Orders"
"Number of Refunded Orders","Number of Refunded Orders"
"OK","OK"
"Offline Refunded","Offline Refunded"
"On Hold","On Hold"
"Online Refunded","Online Refunded"
"Order","Order"
"Order #","Order #"
"Order # ","Order # "
"Order # %s","Order # %s"
"Order # %s %s | %s","Order # %s %s | %s"
"Order #%s","Order #%s"
"Order #%s - %s","Order #%s - %s"
"Order API","Order API"
"Order Address Information","Order Address Information"
"Order Comment","Order Comment"
"Order Comment Email Sender","Order Comment Email Sender"
"Order Comment Email Template","Order Comment Email Template"
"Order Comment Email Template for Guest","Order Comment Email Template for Guest"
"Order Comments","Order Comments"
"Order Credit Memos","Order Credit Memos"
"Order Currency:","Order Currency:"
"Order Date","Order Date"
"Order Date (%s)","Order Date (%s)"
"Order Date: ","Order Date: "
"Order Date: %s","Order Date: %s"
"Order Details","Order Details"
"Order Grand Total","Order Grand Total"
"Order History","Order History"
"Order History Info","Order History Info"
"Order ID","Order ID"
"Order Information","Order Information"
"Order Invoices","Order Invoices"
"Order Shipments","Order Shipments"
"Order State","Order State"
"Order Status","Order Status"
"Order Status Information","Order Status Information"
"Order Statuses","Order Statuses"
"Order Subtotal","Order Subtotal"
"Order Taxes Report Grouped by Tax Rates","Order Taxes Report Grouped by Tax Rates"
"Order Total","Order Total"
"Order Totals","Order Totals"
"Order Update","Order Update"
"Order Update for Guest","Order Update for Guest"
"Order View","Order View"
"Order credit memo","Order credit memo"
"Order does not allow to be canceled.","Order does not allow to be canceled."
"Order invoice","Order invoice"
"Order is suspended as its capture amount %s is suspected to be fraudulent.","Order is suspended as its capture amount %s is suspected to be fraudulent."
"Order object is not specified.","Order object is not specified."
"Order saving error: %s","Order saving error: %s"
"Order shipments","Order shipments"
"Order status does not exist.","Order status does not exist."
"Order status with the same status code already exist.","Order status with the same status code already exist."
"Order was placed using %s","Order was placed using %s"
"Ordered","Ordered"
"Ordered amount of %s.","Ordered amount of %s."
"Ordering amount of %s is pending approval on gateway.","Ordering amount of %s is pending approval on gateway."
"Orders","Orders"
"Orders and Returns","Orders and Returns"
"Orders and Returns Search Form","Orders and Returns Search Form"
"Original Price","Giá gốc"
"Original order item that recurring payment profile correspondss to.","Original order item that recurring payment profile correspondss to."
"PDF Credit Memos","PDF Credit Memos"
"PDF Invoices","PDF Invoices"
"PDF Packingslips","PDF Packingslips"
"PDF Print-outs","PDF Print-outs"
"PDF object is not specified.","Đối tượng PDF không được xác định."
"PDF page object is not specified.","PDF page object is not specified."
"PDF total model should extend Mage_Sales_Model_Order_Pdf_Total_Default","PDF total model should extend Mage_Sales_Model_Order_Pdf_Total_Default"
"Package","Package"
"Package types are disregarded for USPS domestic shipments.","Package types are disregarded for USPS domestic shipments."
"Packages","Packages"
"Packingslip # ","Packingslip # "
"Paid","Paid"
"Paid Amount","Paid Amount"
"Parent Transaction ID","Parent Transaction ID"
"Parent transaction ID must have a transaction ID.","Parent transaction ID must have a transaction ID."
"Partial","Một phần"
"Payment Failed","Thanh tóan đã thất bại"
"Payment Information","Thông tin thanh tóan"
"Payment Method","Phương thức thanh tóan"
"Payment Method Name","Tên phương thức thanh tóan"
"Payment Method:","Phương thức thanh tóan:"
"Payment Review","Payment Review"
"Payment disallow storing objects.","Payment disallow storing objects."
"Payment transactions disallow storing objects.","Payment transactions disallow storing objects."
"Payment type","Lọai thanh tóan"
"Payment update has been made.","Cập nhật thanh tóan đã được thực hiện."
"Pending","Pending"
"Pending Payment","Pending Payment"
"Period","Period"
"Place Order Using Billing Agreements","Place Order Using Billing Agreements"
"Placed from IP","Placed from IP"
"Please Select Products to Add","Xin vui lòng chọn sản phẩm để thêm"
"Please Select a Customer","Xin vui lòng chọn khách hàng"
"Please Select a Store","Xin vui lòng chọn 1 store"
"Please check billing address information. %s","Xin vui lòng kiểm tra thông tin địa chỉ thanh tóan. %s"
"Please check shipping address information. %s","Xin vui lòng kiểm tra thông tin địa chỉ vận chuyển. %s"
"Please define PDF object before using.","Xin vui lòng xác định đối tượng PDF trước khi sử dụng."
"Please enter positive number in this field.","Xin vui lòng nhập số trong trường này."
"Please select a valid payment method.","Xin vui lòng chọn 1 phương thức thanh tóan hợp lệ."
"Please specify a shipping method.","Xin vui lòng xác định một phương thức vận chuyển."
"Please specify a valid grid column alias name that exists in grid table.","Xin vui lòng xác định một tên định danh cột grid hợp lệ mà tồn tại trong bảng grid."
"Price","Giá"
"Print","Int"
"Print All","Int tất cả"
"Print All Invoices","In tất cả hóa đơn"
"Print All Refunds","In tất cả tiền hòan lại"
"Print All Shipments","Print All Shipments"
"Print Credit Memos","Print Credit Memos"
"Print Invoice","Print Invoice"
"Print Invoices","Print Invoices"
"Print Order","Print Order"
"Print Order # %s","Print Order # %s"
"Print Packingslips","Print Packingslips"
"Print Refund","Print Refund"
"Print Shipment","Print Shipment"
"Print Shipping Label","Print Shipping Label"
"Print Shipping Labels","Print Shipping Labels"
"Processing","Processing"
"Product","Sản phẩm"
"Product Name","Tên sản phẩm"
"Products","Nhiều sản phẩm"
"Products Bestsellers Report","Báo cáo sản phẩm bán nhiều"
"Products in Comparison List","Products in Comparison List"
"Products should be added to package(s)","Sản phẩm nên được thêm vào gói"
"Profile #%s","Profile #%s"
"Profile Information","Profile Information"
"Profile State","Profile State"
"Profit","Profit"
"Promotion Coupons Usage Report","Promotion Coupons Usage Report"
"Proper payment object must be set.","Proper payment object must be set."
"Purchase Order Number:","Purchase Order Number:"
"Purchased From","Purchased From"
"Purchased From (Store)","Purchased From (Store)"
"Purchased Item","Purchased Item"
"Purchased On","Purchased On"
"Qty","Qty"
"Qty Invoiced","Qty Invoiced"
"Qty Ordered","Qty Ordered"
"Qty Shipped","Qty Shipped"
"Qty To Add","Qty To Add"
"Qty to Add","Qty to Add"
"Qty to Invoice","Qty to Invoice"
"Qty to Refund","Qty to Refund"
"Qty to Ship","Qty to Ship"
"Quantity Ordered","Quantity Ordered"
"Quote item id is not received.","Quote item id is not received."
"Quote item is not loaded.","Quote item is not loaded."
"Rate","Rate"
"Recent Orders","Recent Orders"
"Recently Compared Products","Recently Compared Products"
"Recently Viewed","Recently Viewed"
"Recently Viewed Products","Recently Viewed Products"
"Recurring Profile # %s","Recurring Profile # %s"
"Recurring Profile Initial Fee","Recurring Profile Initial Fee"
"Recurring Profiles","Recurring Profiles"
"Recurring Profiles (beta)","Recurring Profiles (beta)"
"Reference ID","Reference ID"
"Reference ID:","Reference ID:"
"Refresh","Refresh"
"Refund","Refund"
"Refund #","Refund #"
"Refund #%s","Refund #%s"
"Refund Amount","Refund Amount"
"Refund Offline","Refund Offline"
"Refund Shipping","Refund Shipping"
"Refund Shipping (Excl. Tax)","Refund Shipping (Excl. Tax)"
"Refund Shipping (Incl. Tax)","Refund Shipping (Incl. Tax)"
"Refund Totals","Refund Totals"
"Refunded","Refunded"
"Refunded amount of %s offline.","Refunded amount of %s offline."
"Refunded amount of %s online.","Refunded amount of %s online."
"Refunds","Refunds"
"Registered a Void notification.","Registered a Void notification."
"Registered notification about approved payment.","Thông báo đăng ký về việc thanh tóan đã được phê duyệt."
"Registered notification about captured amount of %s.","Registered notification about captured amount of %s."
"Registered notification about denied payment.","Thông báo đăng ký về việc thanh tóan bị từ chối."
"Registered notification about refunded amount of %s.","Thông báo đăng ky về số tiền hòan trả của %s."
"Registered update about approved payment.","Registered update about approved payment."
"Registered update about denied payment.","Registered update about denied payment."
"Regular Payment","Regular Payment"
"Related Orders","Related Orders"
"Remove","Gỡ bỏ"
"Remove Coupon Code","Gỡ bỏ mã phiếu giảm giá"
"Remove tracking number","Remove tracking number"
"Reorder","Reorder"
"Retrieve credit memo info","Retrieve credit memo info"
"Retrieve credit memo information","Retrieve credit memo information"
"Retrieve credit memo list","Retrieve credit memo list"
"Retrieve invoice info","Retrieve invoice info"
"Retrieve invoice information","Lấy thông tin hóa đơn"
"Retrieve list of credit memos by filters","Retrieve list of credit memos by filters"
"Retrieve list of invoices by filters","Retrieve list of invoices by filters"
"Retrieve list of orders by filters","Retrieve list of orders by filters"
"Retrieve list of shipments by filters","Retrieve list of shipments by filters"
"Retrieve order information","Retrieve order information"
"Retrieve orders info","Retrieve orders info"
"Retrieve shipment info","Retrieve shipment info"
"Retrieve shipment information","Retrieve shipment information"
"Return to Stock","Return to Stock"
"Returned","Returned"
"Returns","Returns"
"Revenue","Lợi nhậun"
"Row Subtotal","Row Subtotal"
"Row Total","Tổng số dòng"
"SKU","SKU"
"Sales","Sales"
"Sales Discount","Giảm giá bán"
"Sales Emails","Sales Emails"
"Sales Emails Section","Sales Emails Section"
"Sales Invoice Print View","Sales Invoice Print View"
"Sales Items","Sales Items"
"Sales Order Print View","Sales Order Print View"
"Sales Section","Sales Section"
"Sales Shipment Print View","Sales Shipment Print View"
"Sales Shipping","Sales Shipping"
"Sales Tax","Sales Tax"
"Sales Total","Sales Total"
"Same As Billing Address","Same As Billing Address"
"Save Order Address","Lưu lại địa chỉ đặt hàng"
"Save Status","Save Status"
"Save Status Assignment","Save Status Assignment"
"Save in address book","Save in address book"
"Schedule","Schedule"
"Select","Chọn"
"Select All","Chọn tất cả"
