"Currency ""%s"" is used as %s in %s.","""%s"" tiền tệ được dùng như là %s trong %s."
"Currency Information","Thông tin tiền tệ"
"Currency Setup Section","Mục thiết lập tiền tẹ"
"Current Configuration Scope:","Phạm vị cấu hình hiện tại:"
"Current Month","Tháng hiện tại"
"Custom","Custom"
"Custom Variable ""%s""","Custom Variable ""%s"""
"Custom Variables","Custom Variables"
"Customer","Customer"
"Customer Group:","Nhóm khách hàng:"
"Customer Groups","Nhóm khách hàng"
"Customer Name","Tên khách hàng"
"Customer Reviews","Xem lại khách hàng"
"Customer Shopping Carts","Shopping Carts của khách hàng"
"Customer Since:","Là khách hàng từ:"
"Customer Tax Classes","Customer Tax Classes"
"Customer with the same email already exists.","Khách hàng này sử dụng trùng email."
"Customers","Khách hàng"
"Customers by Number of Orders","Khách hàng bởi số lượng đặt hàng"
"Customers by Orders Total","Khách hàng bởi tổng số lần đặt hàng"
"DHTML Date/Time Selector","DHTML Date/Time Selector"
"Dashboard","Dashboard"
"Data Format","Định dạng lại dữ liệu"
"Data transfer:","Truyền dữ liệu:"
"Database","Cơ sở dữ liệu"
"Dataflow - Advanced Profiles","Luồng dữ liệu - Thông tin thêm"
"Dataflow - Profiles","Luồng dữ liệu - Thông tin"
"Date","Ngày tháng"
"Date & Time","Ngày tháng và thời gian"
"Date Added","Thêm ngày tháng"
"Date Updated","Cập nhật ngày tháng"
"Date selection:","Chọn ngày tháng:"
"Date selector","Chọn ngày tháng:"
"Day","Ngày"
"Decimal separator:","Decimal separator:"
"Default (Admin) Values","Giá trị Admin mặc định"
"Default Billing Address","Địa chỉ hóa đơn mặc định"
"Default Config","Cấu hình mặc định"
"Default Template from Locale","Template mặc định từ Locale"
"Default Values","Giá trị mặc định"
"Default display currency ""%s"" is not available in allowed currencies.","Hiển thị giá trị ""%s"" mặc định không có sẳn trong đơn vị tiền tệ được cho phép."
"Default scope","Phạm vi mặc định"
"Delete","Xóa"
"Delete %s","%s bị xóa"
"Delete %s '%s'","%s '%s' bị xóa"
"Delete File","File bị xóa"
"Delete Image","Hình ảnh bị xóa"
"Delete Profile","Thông tin bị xóa"
"Delete Role","Role bị xóa"
"Delete Store","Xóa Store"
"Delete Store View","Xóa Store View"
"Delete Template","Xóa Template"
"Delete User","Xóa người dùng"
"Delete Website","Xóa Website"
"Description","Mô tả"
"Design","Thiết kế"
"Design Section","Mục thiết kế"
"Details","Chi tiết"
"Developer Section","Mục phát triển"
"Direction:","Hướng:"
"Disable","ẩn đi"
"Disabled","ẩn đi"
"Display %s first"," %s được hiển thị đầu tiên"
"Display default currency","Hiển thị mặc định tiền tệ"
"Distributed under GNU LGPL. See %s for details.","Distributed under GNU LGPL. See %s for details."
"Do you really want to KILL parallel process and start new indexing process?","Do you really want to KILL parallel process and start new indexing process?"
"Do you really want to proceed?","Bạn muốn xử lý không?"
"Download","Download"
"Downloads","Downloads"
"Drag to move","Kéo để di chuyển"
"Drop-down","Bỏ xuống"
"Edit","Sửa"
"Edit Design Change","Chỉnh sửa việc thay đổi thiết kế"
"Edit Email Template","Chỉnh sửa Email Template"
"Edit Order","Chỉnh sửa hóa đơn"
"Edit Poll","Chỉnh sửa câu bình chọn"
"Edit Queue","Chỉnh sửa Queue"
"Edit Review","Chỉnh sửua Review"
"Edit Role","Chỉnh sửa Role"
"Edit Store View","Chỉnh sửa Store View"
"Edit System Template","Chỉnh sửa system Template"
"Edit Template","Chỉnh sửa Template"
"Edit URL Rewrite","Chỉnh sửa URL Rewrite"
"Edit User","Chỉnh sửa người dùng"
"Edit User '%s'","Chỉnh sửa '%s' người dùng"
"Edit Website","Chỉnh sửa Website"
"Email","Email"
"Email Address:","Địac chỉ email:"
"Email Preview","xem lại email"
"Email to a Friend","Gởi email tới bạn"
"Email:","Email:"
"Enable","Kích họat"
"Enabled","Kích họat"
"Enclose Values In:","Đính kèm giá trị:"
"Entity Attributes","Thuộc tính Entity"
"Entity Type","Lọai Entity"
"Entity type:","Lọai Entity:"
"Error","Lỗi"
"Excel XML","Excel XML"
"Excl. Tax","Excl. Tax"
"Exclude media folder from backup","Trừ folder media từ việc sao lưu"
"Export","Xuất ra"
"Export CSV","Xuất CSV"
"Export Filters","Lọc việc xuất ra"
"Export to:","Xuất tới:"
"Export:","Xuất ra:"
"FTP Host","FTP Host"
"FTP Host[:Port]","FTP Host[:Port]"
"FTP Login","Đănt nhập FTP"
"FTP Password","Password FTP "
"FTP credentials","Uỷ quyền cho FTP "
"Failed to add a product to cart by id ""%s"".","Thất bại khi thêm một sản phẩm tới cart by id ""%s""."
"Failed to cancel the billing agreement.","Thất bại khi xóa đồng ý thanh tóan hóa đơn."
"Failed to clear the JavaScript/CSS cache.","Thất bại khi xóa  bộ nhớ cache JavaScript/CSS ."
"Failed to delete the billing agreement.","Thất bại khi xóa đồng ý thanh tóan hóa đơn."
"Failed to update the profile.","Thất bại khi cập nhật thông tin."
"Field","Trường"
"Field Mapping","Trường ánh xạ"
"File","File"
"File Information","Thông tin File"
"File System","File hệ thống"
"File mode","File mode"
"File name:","Tên File:"
"File size should be more than 0 bytes","Dung lượng size nên nhiều hơn 0 bytes"
"Finished profile execution.","Đã hòan thành việc thực thi thông tin."
"First Invoice Created Date","Tạo ngày tháng cho đơn hàng đầu tiên"
"First Name","First Name"
"First Name is required field.","Yêu cầu nhập first name."
"First Name:","First Name:"
"Fixed","Fixed"
"Flush Catalog Images Cache","Xóa bộ nhớ cache Catalog Images"
"Flush JavaScript/CSS Cache","Xóa bộ nhớ cache JavaScript/CSS"
"For category","Cho danh mục "
"For latest version visit: %s","Xem phiên bản: %s mới nhất"
"For product","Cho sản phẩm"
"Forgot Admin Password","Quên password admin"
"Forgot your password?","Quên password?"
"Forgot your user name or password?","Quên username or password?"
"From","Từ"
"GLOBAL","GLOBAL"
"Gb","Gb"
"General Information","Tạo thông tin"
"General Section","Mục thông tin chung"
"Get Image Base64","Lấy hình ảnh Base64"
"Get help for this page","Trợ giúp cho trang này"
"Give the verifier code to application administrator","Kiểm tra lại code đối với application administrator"
"Global Attribute","Thuộc tính global"
"Global Record Search","Tìm kiếm mẫu tin Global"
"Global Search","Tìm kiếm Global"
"Go Today","Go Today"
"Go to messages inbox","Đi đến messages inbox"
"Go to notifications","Đi đến thống báo"
"Google Base","Google Base"
"Google Sitemaps","Google Sitemaps"
"Grand Total","Grand Total"
"Grid (default) / List","Grid (default) / List"
"Grid Only","Grid Only"
"Group:","Group:"
"Guest","Guest"
"HTTP (unsecure)","HTTP (unsecure)"
"HTTPS (SSL)","HTTPS (SSL)"
"Help Us Keep Magento Healthy - Report All Bugs","Giúp chúng tôi duy trì Magento - Báo cáo lại tất cả các Bugs"
"Helper attributes should not be used in custom layout updates.","Thuộc tính hữu ích nên được dùng trong custom layout updates."
"Helper for options rendering doesn't implement required interface.","Helper for options rendering doesn't implement required interface."
"Home","Home"
"ID","ID"
"ID Path","ID Path"
"IP Address","Địac chỉ IP"
"IPN (Instant Payment Notification) Only","IPN (Instant Payment Notification) Only"
"If there is an account associated with %s you will receive an email with a link to reset your password.","If there is an account associated with %s you will receive an email with a link to reset your password."
"If this message persists, please contact the store owner.","Nếu thông điệp này vẫn còn, xin vui lòng liên hệ với store owner."
"Images (.gif, .jpg, .png)","Hình ảnh (.gif, .jpg, .png)"
"Images Cache","bộc nhớ cache Images"
"Import","Nhập"
"Import Service","Nhập Service"
"Import and Export","Nhập và xuất"
"Import and Export Tax Rates","Nhập và xuất Tax Rates"
"Import/Export","Nhập/Xuất"
"Import/Export Advanced","việc nhập/xuất nâng cao"
"Import/Export Profile","Thông tin nhập/xuất"
"Important: ","Quan trọng: "
"Imported <strong>%s</strong> records","Nhập <strong>%s</strong> mẫu tin"
"In","Trong"
"In Database:","Trong cơ sở dữ liệu:"
"In File:","Trong file:"
"Inactive","Inactive"
"Incl. Tax","Incl. Tax"
"Incoming Message","Thông điệp đến"
"Insert Variable...","Nhập biến..."
"Interactive","tương tác"
"Interface Locale: %s","Interface Locale: %s"
"Invalid Form Key. Please refresh the page.","Form sai. Xin vui lòng refresh trang này."
"Invalid Import Service Specified","Dịch vụ import sai được xác định"
"Invalid POST data (please check post_max_size and upload_max_filesize settings in your php.ini file).","dữ liệu POST sai (Xin vui lòng kiểm tra thiết lập post_max_size và upload_max_filesize trong file php.ini)."
"Invalid Secret Key. Please refresh the page.","Thông tin bí mật sai. Xin vui lòng refresh trang này."
"Invalid User Name or Password.","Sai User Name or Password."
"Invalid directory: %s","Đường dẫn: %s sai"
"Invalid email address ""%s"".","Địa chỉ email ""%s"" sai."
"Invalid email address.","Sai địa chi email."
"Invalid file: %s","Sai file: %s"
"Invalid input data for %s => %s rate","Sai dữ liệu nhập vào cho tỷ lệ %s => %s "
"Invalid parent block for this block","Lỗi block cha cho block này"
"Invalid parent block for this block.","Lỗi block cha cho block này."
"Invalid password reset token.","Invalid password reset token."
"Invalid sender name ""%s"". Please use only visible characters and spaces.","Invalid sender name ""%s"". Please use only visible characters and spaces."
"Invalid timezone","Sai timezone"
"Invalidated","Invalidated"
"Inventory Stock Status","Trạng thái Inventory Stock"
"Invoice #%s comment added","Invoice #%s comment Thêm #%s comment đơn hàng"
"Invoice #%s created","Tạo ra #%s đơn hàng "
"Invoice History","Lịch sử đơn hàng"
"Invoice Totals","Tổng đơn hàng"
"Invoice canceling error.","Invoice canceling error."
"Invoice capturing error.","Invoice capturing error."
"Invoice voiding error.","Invoice voiding error."
"Invoices","Invoices"
"Is Closed","Is Closed"
"Issue Number","Issue Number"
"Items","Items"
"JavaScript seems to be disabled in your browser.","Javascript dường như bị đóng trên trình duyệt."
"JavaScript/CSS","JavaScript/CSS"
"JavaScript/CSS Cache","JavaScript/CSS Cache"
"Kb","Kb"
"Last 24 Hours","Kéo dài 24 giờ"
"Last 5 Orders","5 đơn hàng cuối cùng"
"Last 5 Search Terms","5 Search Terms cuối cùng"
"Last 7 Days","7 ngày đầu tiên"
"Last Credit Memo Created Date","Ngày giờ tạo ra Credit Memo cuối cùng"
"Last Invoice Created Date","Ngày giờ tạo ra đơn hàng cuối cùng"
"Last Logged In (%s):","Lần Login trong (%s) cuối cùng: "
"Last Logged In:","Lần Logged in cuối cùng:"
"Last Name","Last Name"
"Last Name is required field.","Yêu cầu nhập Last Name."
"Last Name:","Last Name:"
"Last updated: %s. To refresh last day\'s <a href=""%s"">statistics</a>, click <a href=""%s"">here</a>.","Last updated: %s. To refresh last day\'s <a href=""%s"">statistics</a>, click <a href=""%s"">here</a>."
"Latest Message:","Thông điệp cuối cùng:"
"Layered Navigation Indices","Layered Navigation Indices"
"Layered Navigation Indices were refreshed.","Layered Navigation Indices were refreshed."
"Leave empty to use tax identifier","Để trống để dùng tax identifier"
"Lifetime Sales","Lifetime Sales"
"Lifetime statistics have been updated.","Thống kê Lifetime được cập nhật."
"Links","Links"
"Links with associated products will retain only after saving current product.","Links kết hợp với sản phẩm sẽ được dùng sau khi lưu sản phẩm hiện tại."
"List (default) / Grid","List (default) / Grid"
"List Only","List Only"
"Load Template","Tải Template"
"Load default template","Tải default template"
"Loading...","Tải..."
"Local Server","Local Server"
"Local/Remote Server","Local/Remote Server"
"Locale","Locale"
"Log In","Đăng nhập"
"Log Out","Đăng xuất"
"Log in to Admin Panel","Đăng nhập vào Admin Panel"
"Log in to use <strong>%s</strong>","Đăng nhập để sử dụng <strong>%s</strong>"
"Log into Magento Admin Page","Đăng nhập vào trang admin"
"Logged in as %s","Đăng nhập như %s"
"Login","Đăng nhập"
"Low Stock","Low Stock"
"MAJOR","MAJOR"
"MINOR","MINOR"
"MS Excel XML","MS Excel XML"
"Magento Admin","Magento Admin"
"Magento Commerce - Administrative Panel","Magento Commerce - Administrative Panel"
"Magento Connect","Kết nối đến Magento"
"Magento Connect Manager","Magento Connect Manager"
"Magento Logo","Magento Logo"
"Magento is a trademark of Magento Inc. Copyright &copy; %s Magento Inc.","Magento is a trademark of Magento Inc. Copyright &copy; %s Magento Inc."
"Magento root directory","Thư mục gốc của Magento"
"Magento ver. %s","Phiên bản . %s của Magento"
"Magento&trade; is a trademark of Magento Inc.<br/>Copyright &copy; %s Magento Inc.","Magento&trade; is a trademark of Magento Inc.<br/>Copyright &copy; %s Magento Inc."
"Make sure that data encoding in the file is consistent and saved in one of supported encodings (UTF-8 or ANSI).","Make sure that data encoding in the file is consistent and saved in one of supported encodings (UTF-8 or ANSI)."
"Manage Attribute Sets","Quản lý một tập các thuộc tính"
"Manage Attributes","Quản lý thuộc tính"
"Manage Categories","Quản lý danh mục"
"Manage Content","Quản lý nội dung"
"Manage Currency Rates","Quản lý tỷ giá tiền tệ"
"Manage Customers","Quản lý khách hàng"
"Manage Ratings","Quản lý Rating"
"Manage Stores","Quản lý Stores"
"Manage Tax Rules","Quản lý Tax Rules"
"Manage Tax Zones and Rates","Quản lý Tax Zones and Rates"
"Manual","Manual"
"Matched Expression","Matched Expression"
"Mb","Mb"
"Media (.avi, .flv, .swf)","Media (.avi, .flv, .swf)"
"Media storages synchronization has completed!","Media storages synchronization has completed!"
"Messages Inbox","Messages Inbox"
"Month","Month"
"Most Viewed","Xem nhiều nhất"
"Most Viewed Products","Sản phẩm xem nhiều nhất"
"Multiple Select","Nhiều lựa chọn"
"My Account","Tài khỏan của tôi"
"My Applications","My Applications"
"N/A","N/A"
"NOTICE","NOTICE"
"Name","Tên"
"Name:","Tên:"
"Never (production)","Never (production)"
"New ","New "
"New API Key","New API Key"
"New Accounts","Tài khỏan mới"
"New Attribute","Thuộc tính mới"
"New Block","Block mới"
"New Category","Danh mục mới"
"New Class","Class mới"
"New Condition","Điều kiện mới"
"New Custom Variable","Biến mới"
"New Customer","Khách hàng mới"
"New Customers","Khách hàng mới"
"New Design Change","Thay đổi thiết kế mới"
"New Email Template","Emai Template mới"
"New Group","Nhóm mới"
"New Invoice","Đơn hàng mới"
"New Item Type","Loai Item mới"
"New Memo","Memo mới"
"New Memo for #%s","#%s Memo mới "
"New Page","Trang mới"
"New Password","Password mới"
"New Poll","Câu bình chọn mới"
"New Profile","Thông tin mới"
"New Rate","Rate mới"
"New Rating","Rating mới"
"New Review","Review mới"
"New Role","Role mới"
"New Rule","Rule mới"
"New Search","Tìm kiếm mới"
"New Set","Set mới"
"New Shipment","Shipment mới"
"New Sitemap","Sitemap mới"
"New Store View","Store View mới"
"New System Template","Hệ thóng Template mới"
"New Tag","Tag mới"
"New Template","Template mới"
"New User","Người dùng mới"
"New Variable","Biến mới"
"New Website","Website mới"
"New password field cannot be empty.","Trường password mới không thể rỗng."
"Newsletter","Newsletter"
